brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB122,lifestyle_wellness,REVIVE,Fotografía de producto de un frasco blanco de suplementos con cápsulas naranjas colocadas a su derecha sobre una superficie blanca y limpia; la palabra «REVIVE» aparece en la etiqueta del frasco; iluminación de estudio.,"Product photography of a white supplement bottle with orange capsules placed to its right on a clean white surface, REVIVE on bottle label, studio lighting","[""supplement bottle"", ""capsules""]","{""supplement bottle"": ""white"", ""capsules"": ""orange""}","[""capsules right of supplement bottle""]","[""REVIVE""]","[""product photography"", ""white background"", ""studio lighting""]",Product photograph of a white supplement bottle with orange capsules placed to its right on a clean white surface; the word “REVIVE” appears on the bottle’s label; studio lighting.,0.9574,PASS,es,0.8517603874206543
MB123,lifestyle_wellness,BOOST,Fotografía de producto de estilo de vida en la que aparece una bolsa de gimnasio negra situada a la izquierda de una toalla blanca doblada sobre el suelo gris de un gimnasio; el logotipo de BOOST en la correa de la bolsa; iluminación intensa del gimnasio.,"Lifestyle product shot of a black gym bag placed to the left of a white folded towel on a gray gym floor, BOOST logo on bag strap, bright gym lighting","[""gym bag"", ""towel""]","{""gym bag"": ""black"", ""towel"": ""white""}","[""gym bag left of towel""]","[""BOOST""]","[""lifestyle photography"", ""gym setting"", ""bright lighting""]",A lifestyle product photograph featuring a black gym bag positioned to the left of a folded white towel on the gray floor of a gym; the BOOST logo on the bag's strap; bright lighting in the gym.,0.9462,PASS,es,0.8558555841445923
MB124,lifestyle_wellness,AURA,Fotografía de un producto de belleza: un tarro blanco de crema facial colocado sobre unas flores rosas sobre una superficie de mármol; la palabra «AURA» en la tapa del tarro; iluminación suave y natural.,"Beauty product photography of a white face cream jar placed above pink flowers on a marble surface, AURA on jar lid, soft natural lighting","[""face cream jar"", ""flowers""]","{""face cream jar"": ""white"", ""flowers"": ""pink""}","[""face cream jar above flowers""]","[""AURA""]","[""beauty photography"", ""marble surface"", ""soft lighting""]","Photograph of a beauty product: a white jar of face cream placed on top of pink flowers on a marble surface; the word “AURA” on the jar’s lid; soft, natural lighting.",0.8926,PASS,es,0.8714076280593872
MB125,lifestyle_wellness,PEAK,Fotografía de producto de una botella mezcladora de proteínas negra colocada a la izquierda de una mancuerna plateada sobre una colchoneta de gimnasio gris; la palabra «PEAK» aparece en la botella mezcladora; iluminación dramática de gimnasio.,"Product photography of a black protein shaker bottle placed to the left of a silver dumbbell on a gray gym mat, PEAK on shaker, dramatic gym lighting","[""protein shaker"", ""dumbbell""]","{""protein shaker"": ""black"", ""dumbbell"": ""silver""}","[""protein shaker left of dumbbell""]","[""PEAK""]","[""product photography"", ""gym setting"", ""dramatic lighting""]",Product photo of a black protein shaker bottle placed to the left of a silver dumbbell on a gray gym mat; the word “PEAK” appears on the shaker bottle; dramatic gym lighting.,0.954,PASS,es,0.7809840440750122
MB126,lifestyle_wellness,CALM,Fotografía de producto de estilo de vida en la que aparece un cojín de meditación morado situado a la izquierda de una vela blanca sobre un suelo de madera de bambú; la palabra «CALM» en el lateral del cojín; iluminación ambiental suave.,"Lifestyle product shot of a purple meditation cushion placed to the left of a white candle on a bamboo wood floor, CALM on cushion side, soft ambient lighting","[""meditation cushion"", ""candle""]","{""meditation cushion"": ""purple"", ""candle"": ""white""}","[""meditation cushion left of candle""]","[""CALM""]","[""lifestyle photography"", ""bamboo surface"", ""soft lighting""]",A lifestyle product photograph featuring a purple meditation cushion placed to the left of a white candle on a bamboo floor; the word “CALM” on the side of the cushion; soft ambient lighting.,0.9616,PASS,es,0.8477602005004883
MB127,lifestyle_wellness,ALIGN,Fotografía de producto en plano horizontal de un rodillo de espuma azul colocado sobre una esterilla de yoga morada en un suelo blanco y limpio; la palabra «ALIGN» está grabada en relieve en el rodillo; iluminación brillante de estudio.,"Product flat lay of a blue foam roller placed above a purple yoga mat on a clean white floor, ALIGN embossed on roller, bright studio lighting","[""foam roller"", ""yoga mat""]","{""foam roller"": ""blue"", ""yoga mat"": ""purple""}","[""foam roller above yoga mat""]","[""ALIGN""]","[""flat lay"", ""white background"", ""bright lighting""]",A horizontal product photograph of a blue foam roller placed on a purple yoga mat on a clean white floor; the word “ALIGN” is embossed on the roller; bright studio lighting.,0.9438,PASS,es,0.7800905704498291
MB128,lifestyle_wellness,TENZO,Fotografía de producto de unas bandas elásticas rojas colocadas a la izquierda de una botella de agua negra sobre el suelo blanco de un gimnasio; la palabra «TENZO» aparece en la banda; iluminación intensa propia de un gimnasio.,"Product photography of red resistance bands placed to the left of a black water bottle on a white gym floor, TENZO on band, bright fitness studio lighting","[""resistance bands"", ""water bottle""]","{""resistance bands"": ""red"", ""water bottle"": ""black""}","[""resistance bands left of water bottle""]","[""TENZO""]","[""product photography"", ""white background"", ""bright lighting""]",Product photograph of red resistance bands placed to the left of a black water bottle on the white floor of a gym; the word “TENZO” appears on the band; intense lighting typical of a gym.,0.9413,PASS,es,0.7882298827171326
MB129,lifestyle_wellness,TERRA,"Fotografía de producto de estilo de vida en la que aparece un frasco de cristal marrón para aceites esenciales situado a la izquierda de un difusor de cerámica blanca sobre una superficie de madera; la palabra «TERRA» figura en el frasco, con una iluminación cálida de color ámbar.","Lifestyle product shot of a brown glass essential oil bottle placed to the left of a white ceramic diffuser on a wood surface, TERRA on bottle, warm amber lighting","[""essential oil bottle"", ""ceramic diffuser""]","{""essential oil bottle"": ""brown"", ""ceramic diffuser"": ""white""}","[""essential oil bottle left of ceramic diffuser""]","[""TERRA""]","[""lifestyle photography"", ""wood surface"", ""warm lighting""]","A lifestyle product photograph featuring a brown glass bottle for essential oils placed to the left of a white ceramic diffuser on a wooden surface; the word “TERRA” appears on the bottle, bathed in warm, amber-colored lighting.",0.8812,PASS,es,0.846045970916748
MB130,lifestyle_wellness,REST,"Fotografía de estilo «flat lay» de un antifaz de dormir de seda negro colocado sobre una almohada blanca en una cama gris, con la palabra «REST» escrita en el antifaz y una suave iluminación junto a la cama.","Lifestyle flat lay of a black silk sleep mask placed above a white pillow on a gray bed surface, REST on mask, soft bedside lighting","[""sleep mask"", ""pillow""]","{""sleep mask"": ""black"", ""pillow"": ""white""}","[""sleep mask above pillow""]","[""REST""]","[""flat lay"", ""gray surface"", ""soft lighting""]","A ""flat lay"" photograph of a black silk sleep mask placed on a white pillow on a gray bed, with the word ""REST"" written on the mask and soft lighting next to the bed.",0.9159,PASS,es,0.7236288785934448
MB131,lifestyle_wellness,RYNTH,Fotografía de estilo «flat lay» de un diario de tapa dura blanca colocado a la izquierda de un bolígrafo negro sobre la superficie de un escritorio de mármol; en la portada del diario se lee «RYNTH»; iluminación natural y cálida.,"Lifestyle flat lay of a white hardcover journal placed to the left of a black pen on a marble desk surface, RYNTH on journal cover, warm natural lighting","[""journal"", ""pen""]","{""journal"": ""white"", ""pen"": ""black""}","[""journal left of pen""]","[""RYNTH""]","[""flat lay"", ""marble surface"", ""natural lighting""]","A ""flat lay"" photograph of a white hardcover journal placed to the left of a black pen on the surface of a marble desk; the journal's cover reads ""RYNTH""; warm, natural lighting.",0.9281,PASS,es,0.7554405927658081
MB132,lifestyle_wellness,TRACE,Fotografía de producto de estilo de vida en la que aparece un reloj deportivo negro situado a la izquierda de un smartphone blanco sobre una superficie gris claro; la palabra «TRACE» en la esfera del reloj; iluminación de estudio nítida.,"Lifestyle product shot of a black fitness watch placed to the left of a white smartphone on a light gray surface, TRACE on watch face, clean studio lighting","[""fitness watch"", ""smartphone""]","{""fitness watch"": ""black"", ""smartphone"": ""white""}","[""fitness watch left of smartphone""]","[""TRACE""]","[""lifestyle photography"", ""gray background"", ""studio lighting""]",A lifestyle product photograph featuring a black sports watch positioned to the left of a white smartphone on a light gray surface; the word “TRACE” on the watch face; crisp studio lighting.,0.9242,PASS,es,0.8292959928512573
MB133,lifestyle_wellness,EASE,"Fotografía de producto de una pistola de masaje negra colocada sobre su base de carga blanca, sobre una superficie gris; la inscripción «EASE» en el cuerpo de la pistola; iluminación de estudio nítida.","Product photography of a black massage gun placed above its white charging base on a gray surface, EASE on gun body, clean studio lighting","[""massage gun"", ""charging base""]","{""massage gun"": ""black"", ""charging base"": ""white""}","[""massage gun above charging base""]","[""EASE""]","[""product photography"", ""gray background"", ""clean lighting""]","Product photograph of a black massage gun placed on its white charging base, on a gray surface; the word “EASE” inscribed on the body of the gun; crisp studio lighting.",0.9386,PASS,es,0.8303663730621338
MB134,lifestyle_wellness,RENEW,Fotografía de producto de un frasco blanco de colágeno en polvo situado a la izquierda de un vaso rosa sobre una superficie de mármol; en la etiqueta del frasco se lee «RENEW»; iluminación limpia y brillante.,"Product photography of a white collagen powder jar placed to the left of a pink glass on a marble surface, RENEW on jar label, clean bright lighting","[""collagen powder jar"", ""glass""]","{""collagen powder jar"": ""white"", ""glass"": ""pink""}","[""collagen powder jar left of glass""]","[""RENEW""]","[""product photography"", ""marble surface"", ""bright lighting""]","Product photograph of a white jar of collagen powder placed to the left of a pink glass on a marble surface; the label on the jar reads “RENEW”; clean, bright lighting.",0.9782,PASS,es,0.8609620332717896
MB135,lifestyle_wellness,VOXA,"Fotografía de producto de estilo de vida en la que aparece un termo verde situado a la izquierda de una bolsa marrón de frutos secos, sobre una superficie rocosa al aire libre; la palabra «VOXA» figura en el termo; iluminación natural al aire libre.","Lifestyle product shot of a green thermos placed to the left of a brown trail mix bag on a rocky outdoor surface, VOXA on thermos, outdoor natural lighting","[""thermos"", ""trail mix bag""]","{""thermos"": ""green"", ""trail mix bag"": ""brown""}","[""thermos left of trail mix bag""]","[""VOXA""]","[""lifestyle photography"", ""rocky surface"", ""outdoor lighting""]","A lifestyle product photograph featuring a green thermos placed to the left of a brown bag of nuts, on a rocky surface outdoors; the word “VOXA” appears on the thermos; natural outdoor lighting.",0.9065,PASS,es,0.7635530233383179
MB136,lifestyle_wellness,VIVID,"Fotografía del producto tomada desde arriba: un cuenco de cerámica amarillo para batidos situado sobre una cuchara plateada, sobre una superficie de mármol blanco; la palabra «VIVID» aparece en el lateral del cuenco; iluminación natural brillante.","Overhead product shot of a yellow ceramic smoothie bowl placed above a silver spoon on a white marble surface, VIVID on bowl side, bright natural lighting","[""smoothie bowl"", ""spoon""]","{""smoothie bowl"": ""yellow"", ""spoon"": ""silver""}","[""smoothie bowl above spoon""]","[""VIVID""]","[""overhead shot"", ""marble surface"", ""bright lighting""]","Product photo taken from above: a yellow ceramic smoothie bowl resting on a silver spoon, set on a white marble surface; the word “VIVID” appears on the side of the bowl; bright natural lighting.",0.8874,PASS,es,0.8492120504379272
MB137,lifestyle_wellness,SHIELD,Fotografía de producto de estilo de vida en la que aparece un frasco blanco de protector solar situado a la izquierda de una toalla de playa naranja sobre una superficie arenosa; en el frasco se lee «SHIELD»; iluminación veraniega brillante.,"Lifestyle product shot of a white sunscreen bottle placed to the left of an orange beach towel on a sandy surface, SHIELD on bottle, bright summer lighting","[""sunscreen bottle"", ""beach towel""]","{""sunscreen bottle"": ""white"", ""beach towel"": ""orange""}","[""sunscreen bottle left of beach towel""]","[""SHIELD""]","[""lifestyle photography"", ""sandy surface"", ""summer lighting""]","A lifestyle product photograph featuring a white bottle of sunscreen placed to the left of an orange beach towel on a sandy surface; the bottle reads “SHIELD”; bright, summery lighting.",0.9487,PASS,es,0.8498870134353638
MB138,lifestyle_wellness,VITAL,Fotografía de producto de un frasco de vitaminas de color naranja colocado a la derecha de un blíster plateado sobre una superficie blanca; en la etiqueta del frasco se lee «VITAL»; iluminación brillante de estudio.,"Product photography of an orange vitamin bottle placed to the right of a silver blister pack on a white surface, VITAL on bottle label, bright studio lighting","[""vitamin bottle"", ""blister pack""]","{""vitamin bottle"": ""orange"", ""blister pack"": ""silver""}","[""blister pack left of vitamin bottle""]","[""VITAL""]","[""product photography"", ""white background"", ""bright lighting""]",Product photograph of an orange vitamin bottle placed to the right of a silver blister pack on a white surface; the label on the bottle reads “VITAL”; bright studio lighting.,0.9836,PASS,es,0.8556881546974182
MB139,lifestyle_wellness,CORE,Fotografía de producto de una tabla de equilibrio de color verde azulado colocada sobre unas zapatillas deportivas blancas en el suelo de un gimnasio; la palabra «CORE» aparece en la superficie de la tabla; iluminación intensa del gimnasio.,"Product photography of a teal balance board placed above white athletic sneakers on a gym floor, CORE on board surface, bright gym lighting","[""balance board"", ""sneakers""]","{""balance board"": ""teal"", ""sneakers"": ""white""}","[""balance board above sneakers""]","[""CORE""]","[""product photography"", ""gym setting"", ""bright lighting""]",Product photograph of a blue-green balance board placed on top of a pair of white sneakers on the floor of a gym; the word “CORE” appears on the surface of the board; bright lighting in the gym.,0.8234,REVIEW,es,0.8292568922042847
MB140,lifestyle_wellness,CHILL,Fotografía de un producto de belleza: un rodillo de hielo blanco situado a la izquierda de un frasco dorado de sérum facial sobre una superficie de mármol blanco; la palabra «CHILL» en el mango del rodillo; iluminación fresca y nítida.,"Beauty product photography of a white ice roller placed to the left of a gold face serum bottle on a white marble surface, CHILL on roller handle, cool clean lighting","[""ice roller"", ""face serum bottle""]","{""ice roller"": ""white"", ""face serum bottle"": ""gold""}","[""ice roller left of face serum bottle""]","[""CHILL""]","[""beauty photography"", ""marble surface"", ""clean lighting""]","Photograph of a beauty product: a white ice roller positioned to the left of a gold-colored bottle of facial serum on a white marble surface; the word “CHILL” on the roller’s handle; crisp, clean lighting.",0.9438,PASS,es,0.8380339741706848
MB141,lifestyle_wellness,STEAM,Fotografía de producto de estilo de vida de spa en la que aparece una toalla blanca doblada colocada sobre una botella de agua negra en un banco de madera de sauna; la palabra «STEAM» en una esquina de la toalla; iluminación que evoca el vapor cálido.,"Spa lifestyle product shot of a white folded towel placed above a black water bottle on a wooden sauna bench, STEAM on towel corner, warm steam lighting","[""towel"", ""water bottle""]","{""towel"": ""white"", ""water bottle"": ""black""}","[""towel above water bottle""]","[""STEAM""]","[""lifestyle photography"", ""wooden surface"", ""warm lighting""]",A spa-themed lifestyle product photograph featuring a folded white towel placed on top of a black water bottle on a wooden sauna bench; the word “STEAM” in one corner of the towel; lighting that evokes warm steam.,0.863,PASS,es,0.8255997896194458
MB142,lifestyle_wellness,PRESS,Fotografía de producto de una esterilla de acupresión morada colocada a la derecha de una almohada rectangular blanca sobre un suelo gris claro; la palabra «PRESS» aparece en una esquina de la esterilla; iluminación de estudio nítida.,"Product photography of a purple acupressure mat placed to the right of a white rectangular pillow on a light gray floor, PRESS on mat corner, clean studio lighting","[""acupressure mat"", ""pillow""]","{""acupressure mat"": ""purple"", ""pillow"": ""white""}","[""acupressure mat right of pillow""]","[""PRESS""]","[""product photography"", ""gray background"", ""clean lighting""]",Product photograph of a purple acupressure mat placed to the right of a white rectangular pillow on a light gray floor; the word “PRESS” appears in one corner of the mat; crisp studio lighting.,0.9448,PASS,es,0.8029341697692871
MB143,lifestyle_wellness,FUEL,Fotografía de producto de un envoltorio verde de una barrita nutricional colocado sobre una botella de agua de acero inoxidable plateado sobre una superficie blanca de gimnasio; en el envoltorio se lee «FUEL»; iluminación deportiva intensa.,"Product photography of a green nutrition bar wrapper placed above a silver stainless steel water bottle on a white gym surface, FUEL on wrapper, bright athletic lighting","[""nutrition bar"", ""water bottle""]","{""nutrition bar"": ""green"", ""water bottle"": ""silver""}","[""nutrition bar above water bottle""]","[""FUEL""]","[""product photography"", ""white background"", ""bright lighting""]",Product photograph of a green nutritional bar wrapper placed on top of a silver stainless steel water bottle on a white gym floor; the wrapper reads “FUEL”; intense sports lighting.,0.975,PASS,es,0.7547221183776855
MB144,lifestyle_wellness,MASS,Fotografía de producto de una bolsa grande negra de proteína en polvo colocada a la derecha de un shaker rojo en el suelo de un gimnasio; la palabra «MASS» en la parte delantera de la bolsa; iluminación dramática de gimnasio.,"Product photography of a large black protein powder bag placed to the right of a red shaker bottle on a gym floor, MASS on bag front, dramatic gym lighting","[""protein powder bag"", ""shaker bottle""]","{""protein powder bag"": ""black"", ""shaker bottle"": ""red""}","[""protein powder bag right of shaker bottle""]","[""MASS""]","[""product photography"", ""gym setting"", ""dramatic lighting""]",Product photo of a large black bag of protein powder placed to the right of a red shaker on the floor of a gym; the word “MASS” on the front of the bag; dramatic gym lighting.,0.9271,PASS,es,0.8002344369888306
MB145,lifestyle_wellness,LUMI,Fotografía de un producto de belleza: un tubo blanco de crema para los ojos colocado a la derecha de un espejo de mano dorado sobre una superficie de mármol rosa; la palabra «LUMI» en la tapa del tubo; iluminación suave y glamurosa.,"Beauty product photography of a white eye cream tube placed to the right of a gold handheld mirror on a pink marble surface, LUMI on tube cap, soft glamorous lighting","[""eye cream tube"", ""handheld mirror""]","{""eye cream tube"": ""white"", ""handheld mirror"": ""gold""}","[""eye cream tube right of handheld mirror""]","[""LUMI""]","[""beauty photography"", ""pink marble"", ""soft lighting""]","Photograph of a beauty product: a white tube of eye cream placed to the right of a gold hand mirror on a pink marble surface; the word “LUMI” on the tube’s cap; soft, glamorous lighting.",0.9595,PASS,es,0.8574005365371704
MB146,lifestyle_wellness,EXTEND,Fotografía de producto en plano horizontal de una cinta elástica azul colocada debajo de una esterilla de yoga morada sobre el suelo blanco de un estudio; la palabra «EXTEND» aparece en la cinta; iluminación brillante y nítida.,"Product flat lay of a blue stretching strap placed below a purple yoga mat on a white studio floor, EXTEND on strap, bright clean lighting","[""stretching strap"", ""yoga mat""]","{""stretching strap"": ""blue"", ""yoga mat"": ""purple""}","[""stretching strap below yoga mat""]","[""EXTEND""]","[""flat lay"", ""white background"", ""bright lighting""]","A horizontal product photograph of a blue elastic band placed beneath a purple yoga mat on the white floor of a studio; the word “EXTEND” appears on the band; bright, crisp lighting.",0.9148,PASS,es,0.742750883102417
MB147,lifestyle_wellness,DRIFT,Fotografía de producto de estilo de vida en la que aparece un frasco blanco de un suplemento para dormir situado a la derecha de una lámpara plateada con forma de luna sobre una mesita de noche oscura; la etiqueta del frasco lleva la inscripción «DRIFT»; iluminación suave a la luz de la luna.,"Lifestyle product shot of a white sleep supplement bottle placed to the right of a silver moon lamp on a dark bedside table, DRIFT on bottle label, soft moonlit lighting","[""supplement bottle"", ""moon lamp""]","{""supplement bottle"": ""white"", ""moon lamp"": ""silver""}","[""supplement bottle right of moon lamp""]","[""DRIFT""]","[""lifestyle photography"", ""dark background"", ""soft lighting""]","A lifestyle product photograph featuring a white bottle of a sleep supplement placed to the right of a silver, moon-shaped lamp on a dark nightstand; the bottle’s label reads “DRIFT”; soft, moonlit lighting.",0.954,PASS,es,0.8272329568862915
MB148,lifestyle_wellness,PACE,Fotografía de producto al aire libre de un chaleco de hidratación azul colocado debajo de unas zapatillas naranjas de trail running sobre una superficie rocosa; la palabra «PACE» aparece en el chaleco; iluminación exterior intensa.,"Outdoor product photography of a blue hydration vest placed below orange trail running shoes on a rocky surface, PACE on vest, bright outdoor lighting","[""hydration vest"", ""trail running shoes""]","{""hydration vest"": ""blue"", ""trail running shoes"": ""orange""}","[""hydration vest below trail running shoes""]","[""PACE""]","[""product photography"", ""rocky surface"", ""outdoor lighting""]",Outdoor product photo of a blue hydration vest placed beneath a pair of orange trail running shoes on a rocky surface; the word “PACE” appears on the vest; bright outdoor lighting.,0.8802,PASS,es,0.8332647681236267
MB149,lifestyle_wellness,SERENE,"Fotografía de producto de estilo de vida en la que aparece un portaincienso de cerámica negra situado a la derecha de un rosario de meditación de madera marrón sobre una superficie de bambú; la palabra «SERENE» figura en la base del portaincienso, con una iluminación ambiental cálida.","Lifestyle product shot of a black ceramic incense holder placed to the right of brown wooden meditation beads on a bamboo surface, SERENE on holder base, warm ambient lighting","[""incense holder"", ""meditation beads""]","{""incense holder"": ""black"", ""meditation beads"": ""brown""}","[""incense holder right of meditation beads""]","[""SERENE""]","[""lifestyle photography"", ""bamboo surface"", ""warm lighting""]","A lifestyle product photograph featuring a black ceramic incense holder positioned to the right of a brown wooden meditation rosary on a bamboo surface; the word “SERENE” appears on the base of the incense holder, with warm ambient lighting.",0.895,PASS,es,0.819990336894989
MB150,lifestyle_wellness,POLAR,Fotografía de producto de una bañera de inmersión en frío blanca situada a la derecha de una toalla azul sobre el suelo limpio de un cuarto de baño; la palabra «POLAR» aparece junto a la bañera; iluminación brillante y nítida.,"Product photography of a white cold plunge tub placed to the right of a blue towel on a clean bathroom floor, POLAR on tub side, bright clean lighting","[""cold plunge tub"", ""towel""]","{""cold plunge tub"": ""white"", ""towel"": ""blue""}","[""cold plunge tub right of towel""]","[""POLAR""]","[""product photography"", ""white floor"", ""bright lighting""]","Product photograph of a white cold-water immersion tub positioned to the right of a blue towel on the clean floor of a bathroom; the word “POLAR” appears next to the tub; bright, crisp lighting.",0.9407,PASS,es,0.8468232154846191
