brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB123,lifestyle_wellness,BOOST,"Lifestyle-Produktfoto einer schwarzen Sporttasche, die links neben einem weißen, zusammengefalteten Handtuch auf einem grauen Sporthallenboden platziert ist; BOOST-Logo auf dem Trageriemen der Tasche; helles Sporthallenlicht","Lifestyle product shot of a black gym bag placed to the left of a white folded towel on a gray gym floor, BOOST logo on bag strap, bright gym lighting","[""gym bag"", ""towel""]","{""gym bag"": ""black"", ""towel"": ""white""}","[""gym bag left of towel""]","[""BOOST""]","[""lifestyle photography"", ""gym setting"", ""bright lighting""]","Lifestyle product photo of a black gym bag placed to the left of a white, folded towel on a gray gym floor; BOOST logo on the bag's shoulder strap; bright gym lighting",0.9644,PASS,de,0.8415384292602539
MB124,lifestyle_wellness,AURA,"Kosmetikfotografie: Ein weißer Gesichtscreme-Tiegel, der auf einer Marmoroberfläche über rosa Blumen platziert ist; die Aufschrift „AURA“ auf dem Deckel; sanftes, natürliches Licht","Beauty product photography of a white face cream jar placed above pink flowers on a marble surface, AURA on jar lid, soft natural lighting","[""face cream jar"", ""flowers""]","{""face cream jar"": ""white"", ""flowers"": ""pink""}","[""face cream jar above flowers""]","[""AURA""]","[""beauty photography"", ""marble surface"", ""soft lighting""]","Cosmetics Photography: A white jar of face cream placed on a marble surface above pink flowers; the word “AURA” on the lid; soft, natural light",0.8976,PASS,de,0.8220833539962769
MB125,lifestyle_wellness,PEAK,"Produktfoto einer schwarzen Protein-Shaker-Flasche, die links neben einer silbernen Hantel auf einer grauen Fitnessmatte platziert ist; „PEAK“-Schriftzug auf dem Shaker; dramatische Fitnessstudio-Beleuchtung","Product photography of a black protein shaker bottle placed to the left of a silver dumbbell on a gray gym mat, PEAK on shaker, dramatic gym lighting","[""protein shaker"", ""dumbbell""]","{""protein shaker"": ""black"", ""dumbbell"": ""silver""}","[""protein shaker left of dumbbell""]","[""PEAK""]","[""product photography"", ""gym setting"", ""dramatic lighting""]",Product photo of a black protein shaker bottle placed to the left of a silver dumbbell on a gray exercise mat; “PEAK” lettering on the shaker; dramatic gym lighting,0.9442,PASS,de,0.8265660405158997
MB126,lifestyle_wellness,CALM,"Lifestyle-Produktfoto eines violetten Meditationskissens, das links neben einer weißen Kerze auf einem Bambusboden platziert ist; die Aufschrift „CALM“ ist auf der Seite des Kissens zu sehen; sanfte Umgebungsbeleuchtung","Lifestyle product shot of a purple meditation cushion placed to the left of a white candle on a bamboo wood floor, CALM on cushion side, soft ambient lighting","[""meditation cushion"", ""candle""]","{""meditation cushion"": ""purple"", ""candle"": ""white""}","[""meditation cushion left of candle""]","[""CALM""]","[""lifestyle photography"", ""bamboo surface"", ""soft lighting""]",Lifestyle product photo of a purple meditation pillow placed to the left of a white candle on a bamboo floor; the word “CALM” is visible on the side of the pillow; soft ambient lighting,0.9507,PASS,de,0.8271409273147583
MB127,lifestyle_wellness,ALIGN,"Produkt-Flatlay einer blauen Schaumstoffrolle, die auf einer violetten Yogamatte auf einem sauberen weißen Boden liegt; auf der Rolle ist „ALIGN“ eingeprägt; helles Studio-Licht","Product flat lay of a blue foam roller placed above a purple yoga mat on a clean white floor, ALIGN embossed on roller, bright studio lighting","[""foam roller"", ""yoga mat""]","{""foam roller"": ""blue"", ""yoga mat"": ""purple""}","[""foam roller above yoga mat""]","[""ALIGN""]","[""flat lay"", ""white background"", ""bright lighting""]",Product flat lay of a blue foam roller resting on a purple yoga mat on a clean white floor; the word “ALIGN” is embossed on the roller; bright studio lighting,0.9667,PASS,de,0.8043140769004822
MB128,lifestyle_wellness,TENZO,"Produktfoto von roten Widerstandsbändern, die links neben einer schwarzen Wasserflasche auf einem weißen Fitnessstudioboden platziert sind; Aufschrift „TENZO“ auf dem Band; helle Beleuchtung im Fitnessstudio","Product photography of red resistance bands placed to the left of a black water bottle on a white gym floor, TENZO on band, bright fitness studio lighting","[""resistance bands"", ""water bottle""]","{""resistance bands"": ""red"", ""water bottle"": ""black""}","[""resistance bands left of water bottle""]","[""TENZO""]","[""product photography"", ""white background"", ""bright lighting""]","Product photo of red resistance bands placed to the left of a black water bottle on a white gym floor; ""TENZO"" written on the band; bright lighting in the gym",0.9759,PASS,de,0.8293813467025757
MB129,lifestyle_wellness,TERRA,"Lifestyle-Produktfoto einer braunen Glasflasche für ätherische Öle, die links neben einem weißen Keramik-Diffusor auf einer Holzunterlage platziert ist; Aufschrift „TERRA“ auf der Flasche; warme, bernsteinfarbene Beleuchtung","Lifestyle product shot of a brown glass essential oil bottle placed to the left of a white ceramic diffuser on a wood surface, TERRA on bottle, warm amber lighting","[""essential oil bottle"", ""ceramic diffuser""]","{""essential oil bottle"": ""brown"", ""ceramic diffuser"": ""white""}","[""essential oil bottle left of ceramic diffuser""]","[""TERRA""]","[""lifestyle photography"", ""wood surface"", ""warm lighting""]","Lifestyle product photo of a brown glass bottle for essential oils, placed to the left of a white ceramic diffuser on a wooden base; the word “TERRA” is printed on the bottle; warm, amber-colored lighting",0.93,PASS,de,0.8375262022018433
MB130,lifestyle_wellness,REST,"Lifestyle-„Flat Lay“-Aufnahme einer schwarzen Seiden-Schlafmaske, die auf einem weißen Kissen auf einer grauen Bettfläche liegt, mit der Aufschrift „REST“ auf der Maske, sanfte Beleuchtung am Bett","Lifestyle flat lay of a black silk sleep mask placed above a white pillow on a gray bed surface, REST on mask, soft bedside lighting","[""sleep mask"", ""pillow""]","{""sleep mask"": ""black"", ""pillow"": ""white""}","[""sleep mask above pillow""]","[""REST""]","[""flat lay"", ""gray surface"", ""soft lighting""]","Lifestyle ""flat lay"" photo of a black silk sleep mask resting on a white pillow on a gray bed, with the word ""REST"" printed on the mask, and soft lighting by the bed",0.9668,PASS,de,0.7527545094490051
MB131,lifestyle_wellness,RYNTH,"Lifestyle-„Flat Lay“-Aufnahme eines weißen Tagebuchs mit festem Einband, das links neben einem schwarzen Stift auf einer Marmor-Schreibtischplatte platziert ist; auf dem Einband steht „RYNTH“; warmes, natürliches Licht","Lifestyle flat lay of a white hardcover journal placed to the left of a black pen on a marble desk surface, RYNTH on journal cover, warm natural lighting","[""journal"", ""pen""]","{""journal"": ""white"", ""pen"": ""black""}","[""journal left of pen""]","[""RYNTH""]","[""flat lay"", ""marble surface"", ""natural lighting""]","Lifestyle ""flat lay"" photo of a white hardcover diary placed to the left of a black pen on a marble desk top; the cover reads ""RYNTH""; warm, natural light",0.9478,PASS,de,0.7379114627838135
MB132,lifestyle_wellness,TRACE,"Lifestyle-Produktfoto einer schwarzen Fitnessuhr, die links neben einem weißen Smartphone auf einer hellgrauen Unterlage platziert ist; auf dem Zifferblatt steht „TRACE“; klare Studiobeleuchtung","Lifestyle product shot of a black fitness watch placed to the left of a white smartphone on a light gray surface, TRACE on watch face, clean studio lighting","[""fitness watch"", ""smartphone""]","{""fitness watch"": ""black"", ""smartphone"": ""white""}","[""fitness watch left of smartphone""]","[""TRACE""]","[""lifestyle photography"", ""gray background"", ""studio lighting""]",Lifestyle product photo of a black fitness watch placed to the left of a white smartphone on a light gray background; the watch face reads “TRACE”; crisp studio lighting,0.9711,PASS,de,0.820695161819458
MB133,lifestyle_wellness,EASE,"Produktfoto einer schwarzen Massagepistole, die auf einer grauen Unterlage über ihrer weißen Ladestation platziert ist; „EASE“ auf dem Pistolenkörper; klare Studiobeleuchtung","Product photography of a black massage gun placed above its white charging base on a gray surface, EASE on gun body, clean studio lighting","[""massage gun"", ""charging base""]","{""massage gun"": ""black"", ""charging base"": ""white""}","[""massage gun above charging base""]","[""EASE""]","[""product photography"", ""gray background"", ""clean lighting""]",Product photo of a black massage gun placed on a gray surface above its white charging station; “EASE” on the gun’s body; crisp studio lighting,0.9516,PASS,de,0.832695722579956
MB134,lifestyle_wellness,RENEW,"Produktfoto eines weißen Tiegels mit Kollagenpulver, der links neben einem rosa Glas auf einer Marmorfläche platziert ist; auf dem Etikett des Tiegels steht „RENEW“; klare, helle Beleuchtung","Product photography of a white collagen powder jar placed to the left of a pink glass on a marble surface, RENEW on jar label, clean bright lighting","[""collagen powder jar"", ""glass""]","{""collagen powder jar"": ""white"", ""glass"": ""pink""}","[""collagen powder jar left of glass""]","[""RENEW""]","[""product photography"", ""marble surface"", ""bright lighting""]","Product photo of a white jar containing collagen powder, placed to the left of a pink glass jar on a marble surface; the jar’s label reads “RENEW”; clear, bright lighting",0.9662,PASS,de,0.8435122966766357
MB135,lifestyle_wellness,VOXA,"Lifestyle-Produktfoto einer grünen Thermoskanne, die links neben einem braunen Beutel mit Studentenfutter auf einem felsigen Untergrund im Freien platziert ist; „VOXA“ auf der Thermoskanne; natürliches Außenlicht","Lifestyle product shot of a green thermos placed to the left of a brown trail mix bag on a rocky outdoor surface, VOXA on thermos, outdoor natural lighting","[""thermos"", ""trail mix bag""]","{""thermos"": ""green"", ""trail mix bag"": ""brown""}","[""thermos left of trail mix bag""]","[""VOXA""]","[""lifestyle photography"", ""rocky surface"", ""outdoor lighting""]",Lifestyle product photo of a green thermos placed outdoors on a rocky surface to the left of a brown bag of trail mix; “VOXA” on the thermos; natural outdoor light,0.9709,PASS,de,0.7196216583251953
MB136,lifestyle_wellness,VIVID,"Produktfoto aus der Vogelperspektive: Eine gelbe Smoothie-Schale aus Keramik, die über einem silbernen Löffel auf einer weißen Marmorfläche platziert ist; die Aufschrift „VIVID“ ist an der Seite der Schale zu sehen; helles, natürliches Licht","Overhead product shot of a yellow ceramic smoothie bowl placed above a silver spoon on a white marble surface, VIVID on bowl side, bright natural lighting","[""smoothie bowl"", ""spoon""]","{""smoothie bowl"": ""yellow"", ""spoon"": ""silver""}","[""smoothie bowl above spoon""]","[""VIVID""]","[""overhead shot"", ""marble surface"", ""bright lighting""]","Bird's-eye view of the product: A yellow ceramic smoothie bowl placed on a white marble surface above a silver spoon; the word “VIVID” is visible on the side of the bowl; bright, natural light",0.884,PASS,de,0.8295750021934509
MB137,lifestyle_wellness,SHIELD,"Lifestyle-Produktfoto einer weißen Sonnencremeflasche, die links neben einem orangefarbenen Strandtuch auf sandigem Untergrund platziert ist; Aufschrift „SHIELD“ auf der Flasche; helles Sommerlicht","Lifestyle product shot of a white sunscreen bottle placed to the left of an orange beach towel on a sandy surface, SHIELD on bottle, bright summer lighting","[""sunscreen bottle"", ""beach towel""]","{""sunscreen bottle"": ""white"", ""beach towel"": ""orange""}","[""sunscreen bottle left of beach towel""]","[""SHIELD""]","[""lifestyle photography"", ""sandy surface"", ""summer lighting""]",Lifestyle product photo of a white sunscreen bottle placed on a sandy background to the left of an orange beach towel; the word “SHIELD” is printed on the bottle; bright summer light,0.9234,PASS,de,0.8396130204200745
MB138,lifestyle_wellness,VITAL,"Produktfoto einer orangefarbenen Vitaminflasche, die rechts neben einer silbernen Blisterverpackung auf einer weißen Unterlage platziert ist; auf dem Flaschenetikett steht „VITAL“; helles Studio-Licht","Product photography of an orange vitamin bottle placed to the right of a silver blister pack on a white surface, VITAL on bottle label, bright studio lighting","[""vitamin bottle"", ""blister pack""]","{""vitamin bottle"": ""orange"", ""blister pack"": ""silver""}","[""blister pack left of vitamin bottle""]","[""VITAL""]","[""product photography"", ""white background"", ""bright lighting""]",Product photo of an orange vitamin bottle placed to the right of a silver blister pack on a white background; the bottle label reads “VITAL”; bright studio lighting,0.9856,PASS,de,0.8485038876533508
MB139,lifestyle_wellness,CORE,"Produktfoto eines blaugrünen Balance-Boards, das auf dem Boden eines Fitnessstudios über weißen Sportschuhen platziert ist; auf der Oberfläche des Boards steht „CORE“; helle Beleuchtung im Fitnessstudio","Product photography of a teal balance board placed above white athletic sneakers on a gym floor, CORE on board surface, bright gym lighting","[""balance board"", ""sneakers""]","{""balance board"": ""teal"", ""sneakers"": ""white""}","[""balance board above sneakers""]","[""CORE""]","[""product photography"", ""gym setting"", ""bright lighting""]","Product photo of a blue-green balance board placed on the floor of a gym, resting on top of white athletic shoes; the word “CORE” is written on the surface of the board; bright lighting in the gym",0.7642,REVIEW,de,0.8307653665542603
MB140,lifestyle_wellness,CHILL,"Kosmetik-Produktfotografie: Ein weißer Eisroller, links neben einer goldenen Gesichtsserumflasche auf einer weißen Marmoroberfläche platziert; die Aufschrift „CHILL“ auf dem Griff des Rollers; kühle, klare Beleuchtung","Beauty product photography of a white ice roller placed to the left of a gold face serum bottle on a white marble surface, CHILL on roller handle, cool clean lighting","[""ice roller"", ""face serum bottle""]","{""ice roller"": ""white"", ""face serum bottle"": ""gold""}","[""ice roller left of face serum bottle""]","[""CHILL""]","[""beauty photography"", ""marble surface"", ""clean lighting""]","Cosmetics Product Photography: A white ice roller placed to the left of a golden facial serum bottle on a white marble surface; the word “CHILL” on the roller’s handle; cool, crisp lighting",0.9734,PASS,de,0.8270649909973145
MB141,lifestyle_wellness,STEAM,"Produktfoto im Spa-Lifestyle-Stil: ein weißes, gefaltetes Handtuch, das auf einer hölzernen Saunabank über einer schwarzen Wasserflasche liegt; der Schriftzug „STEAM“ an einer Ecke des Handtuchs; warme Dampfbeleuchtung","Spa lifestyle product shot of a white folded towel placed above a black water bottle on a wooden sauna bench, STEAM on towel corner, warm steam lighting","[""towel"", ""water bottle""]","{""towel"": ""white"", ""water bottle"": ""black""}","[""towel above water bottle""]","[""STEAM""]","[""lifestyle photography"", ""wooden surface"", ""warm lighting""]","Spa-lifestyle-style product photo: a white, folded towel resting on a wooden sauna bench above a black water bottle; the word “STEAM” written in one corner of the towel; warm, steamy lighting",0.9003,PASS,de,0.8376021385192871
MB142,lifestyle_wellness,PRESS,"Produktfoto einer violetten Akupressurmatte, die rechts neben einem weißen, rechteckigen Kissen auf einem hellgrauen Boden platziert ist; Aufschrift „PRESS“ an der Ecke der Matte; klare Studiobeleuchtung","Product photography of a purple acupressure mat placed to the right of a white rectangular pillow on a light gray floor, PRESS on mat corner, clean studio lighting","[""acupressure mat"", ""pillow""]","{""acupressure mat"": ""purple"", ""pillow"": ""white""}","[""acupressure mat right of pillow""]","[""PRESS""]","[""product photography"", ""gray background"", ""clean lighting""]","Product photo of a purple acupressure mat placed to the right of a white, rectangular pillow on a light gray floor; the word “PRESS” is written in the corner of the mat; clear studio lighting",0.9241,PASS,de,0.8325263857841492
MB143,lifestyle_wellness,FUEL,"Produktfoto einer grünen Verpackung für einen Energieriegel, die auf einer weißen Fitnessstudio-Fläche über einer silbernen Edelstahl-Wasserflasche platziert ist; auf der Verpackung steht „FUEL“, helle Sportbeleuchtung","Product photography of a green nutrition bar wrapper placed above a silver stainless steel water bottle on a white gym surface, FUEL on wrapper, bright athletic lighting","[""nutrition bar"", ""water bottle""]","{""nutrition bar"": ""green"", ""water bottle"": ""silver""}","[""nutrition bar above water bottle""]","[""FUEL""]","[""product photography"", ""white background"", ""bright lighting""]","Product photo of green packaging for an energy bar, placed on a white gym floor above a silver stainless-steel water bottle; the packaging reads “FUEL,” with bright sports lighting",0.926,PASS,de,0.8159098625183105
MB144,lifestyle_wellness,MASS,"Produktfoto eines großen schwarzen Beutels mit Proteinpulver, der rechts neben einer roten Shaker-Flasche auf dem Boden eines Fitnessstudios platziert ist; auf der Vorderseite des Beutels steht „MASS“, dramatische Beleuchtung im Fitnessstudio","Product photography of a large black protein powder bag placed to the right of a red shaker bottle on a gym floor, MASS on bag front, dramatic gym lighting","[""protein powder bag"", ""shaker bottle""]","{""protein powder bag"": ""black"", ""shaker bottle"": ""red""}","[""protein powder bag right of shaker bottle""]","[""MASS""]","[""product photography"", ""gym setting"", ""dramatic lighting""]","Product photo of a large black bag of protein powder placed on the floor of a gym to the right of a red shaker bottle; the front of the bag reads “MASS,” with dramatic lighting in the gym",0.8515,PASS,de,0.8353375196456909
MB145,lifestyle_wellness,LUMI,"Kosmetik-Produktfotografie einer weißen Augencreme-Tube, die rechts neben einem goldenen Handspiegel auf einer rosa Marmoroberfläche platziert ist; „LUMI“ auf der Tubenkappe; sanfte, glamouröse Beleuchtung","Beauty product photography of a white eye cream tube placed to the right of a gold handheld mirror on a pink marble surface, LUMI on tube cap, soft glamorous lighting","[""eye cream tube"", ""handheld mirror""]","{""eye cream tube"": ""white"", ""handheld mirror"": ""gold""}","[""eye cream tube right of handheld mirror""]","[""LUMI""]","[""beauty photography"", ""pink marble"", ""soft lighting""]","Cosmetics product photography of a white tube of eye cream placed to the right of a gold hand mirror on a pink marble surface; “LUMI” on the tube cap; soft, glamorous lighting",0.9729,PASS,de,0.8331676721572876
MB146,lifestyle_wellness,EXTEND,"Produkt-Flatlay-Aufnahme eines blauen Dehnungsbandes, das unter einer violetten Yogamatte auf einem weißen Studioboden liegt; die Aufschrift „EXTEND“ ist auf dem Band zu sehen; helle, klare Beleuchtung","Product flat lay of a blue stretching strap placed below a purple yoga mat on a white studio floor, EXTEND on strap, bright clean lighting","[""stretching strap"", ""yoga mat""]","{""stretching strap"": ""blue"", ""yoga mat"": ""purple""}","[""stretching strap below yoga mat""]","[""EXTEND""]","[""flat lay"", ""white background"", ""bright lighting""]","Product flat lay photo of a blue resistance band lying under a purple yoga mat on a white studio floor; the word “EXTEND” is visible on the band; bright, clear lighting",0.9538,PASS,de,0.7373828887939453
MB147,lifestyle_wellness,DRIFT,"Lifestyle-Produktfoto einer weißen Flasche mit Schlafmittel, die rechts neben einer silbernen Mondlampe auf einem dunklen Nachttisch platziert ist; „DRIFT“ auf dem Flaschenetikett; sanftes Mondlicht","Lifestyle product shot of a white sleep supplement bottle placed to the right of a silver moon lamp on a dark bedside table, DRIFT on bottle label, soft moonlit lighting","[""supplement bottle"", ""moon lamp""]","{""supplement bottle"": ""white"", ""moon lamp"": ""silver""}","[""supplement bottle right of moon lamp""]","[""DRIFT""]","[""lifestyle photography"", ""dark background"", ""soft lighting""]",Lifestyle product photo of a white bottle of sleep aid placed to the right of a silver moon lamp on a dark nightstand; “DRIFT” on the bottle label; soft moonlight,0.9696,PASS,de,0.832269549369812
MB148,lifestyle_wellness,PACE,"Produktfotografie im Freien: Eine blaue Trinkweste, die unter orangefarbenen Trail-Laufschuhen auf einem felsigen Untergrund platziert ist; auf der Weste steht „PACE“; helles Außenlicht","Outdoor product photography of a blue hydration vest placed below orange trail running shoes on a rocky surface, PACE on vest, bright outdoor lighting","[""hydration vest"", ""trail running shoes""]","{""hydration vest"": ""blue"", ""trail running shoes"": ""orange""}","[""hydration vest below trail running shoes""]","[""PACE""]","[""product photography"", ""rocky surface"", ""outdoor lighting""]",Outdoor product photography: A blue hydration vest placed on a rocky surface beneath orange trail running shoes; the vest reads “PACE”; bright natural light,0.9636,PASS,de,0.8417420387268066
MB149,lifestyle_wellness,SERENE,"Lifestyle-Produktfoto eines schwarzen Keramik-Räucherstäbchenhalters, der rechts neben braunen Meditationsperlen aus Holz auf einer Bambusunterlage platziert ist; die Aufschrift „SERENE“ auf dem Sockel des Halters; warme Umgebungsbeleuchtung","Lifestyle product shot of a black ceramic incense holder placed to the right of brown wooden meditation beads on a bamboo surface, SERENE on holder base, warm ambient lighting","[""incense holder"", ""meditation beads""]","{""incense holder"": ""black"", ""meditation beads"": ""brown""}","[""incense holder right of meditation beads""]","[""SERENE""]","[""lifestyle photography"", ""bamboo surface"", ""warm lighting""]",Lifestyle product photo of a black ceramic incense holder placed to the right of brown wooden meditation beads on a bamboo base; the word “SERENE” inscribed on the holder’s base; warm ambient lighting,0.956,PASS,de,0.8184877038002014
MB150,lifestyle_wellness,POLAR,"Produktfoto einer weißen Kaltwasserwanne, die rechts neben einem blauen Handtuch auf einem sauberen Badezimmerboden steht; „POLAR“ auf der Seite der Wanne; helle, klare Beleuchtung","Product photography of a white cold plunge tub placed to the right of a blue towel on a clean bathroom floor, POLAR on tub side, bright clean lighting","[""cold plunge tub"", ""towel""]","{""cold plunge tub"": ""white"", ""towel"": ""blue""}","[""cold plunge tub right of towel""]","[""POLAR""]","[""product photography"", ""white floor"", ""bright lighting""]","Product photo of a white cold-water tub standing to the right of a blue towel on a clean bathroom floor; “POLAR” on the side of the tub; bright, clear lighting",0.9721,PASS,de,0.8226900100708008
