brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB117,automotive,IRON,صورة منتج لدراجة نارية من طراز «كروزر» سوداء اللون موضوعة فوق حقائب جانبية جلدية بنية اللون على أرضية استوديو داكنة، وكلمة «IRON» مكتوبة على خزان الوقود، مع إضاءة استوديو درامية,"Product photography of a black cruiser motorcycle placed above brown leather saddlebags on a dark studio floor, IRON on motorcycle tank, dramatic studio lighting","[""motorcycle"", ""saddlebags""]","{""motorcycle"": ""black"", ""saddlebags"": ""brown""}","[""motorcycle above saddlebags""]","[""IRON""]","[""product photography"", ""dark background"", ""dramatic lighting""]","A product photo of a black “Cruiser” motorcycle placed on top of brown leather side bags against a dark studio backdrop, with the word “IRON” written on the fuel tank, and dramatic studio lighting",0.7991,REVIEW,ar,0.7376558184623718
MB118,automotive,VANTIS,صورة منتج لسيارة دفع رباعي مدرعة خضراء اللون، مع هوائي راديو أسود موضوع على يمينها فوق سطح رمادي، وكلمة «VANTIS» مكتوبة على غطاء المحرك، وإضاءة استوديو مثيرة,"Product photography of a green armored SUV with a black radio antenna placed to its right on a gray surface, VANTIS on hood, dramatic studio lighting","[""armored SUV"", ""radio antenna""]","{""armored SUV"": ""green"", ""radio antenna"": ""black""}","[""radio antenna right of armored SUV""]","[""VANTIS""]","[""product photography"", ""gray surface"", ""dramatic lighting""]","A product photo of a green armored SUV, with a black radio antenna mounted on the right side above a gray roof, the word “VANTIS” written on the hood, and dramatic studio lighting",0.9097,PASS,ar,0.6523294448852539
MB119,automotive,KILO,صورة منتج لسيارة صغيرة حمراء موضوعة على يمين خريطة مدينة بيضاء مطوية على سطح حضري رمادي، مع وجود كلمة «KILO» على باب السيارة، وإضاءة حضرية ساطعة,"Product photography of a red micro car placed to the right of a white folded city map on a gray urban surface, KILO on car door, bright urban lighting","[""micro car"", ""city map""]","{""micro car"": ""red"", ""city map"": ""white""}","[""micro car right of city map""]","[""KILO""]","[""product photography"", ""urban setting"", ""bright lighting""]","A product photo of a small red car positioned to the right of a white city map folded on a gray urban backdrop, with the word “KILO” on the car door and bright city lights",0.9151,PASS,ar,0.7412930727005005
MB120,automotive,LANCE,صورة منتج لدراجة نارية فائقة السرعة برتقالية اللون موضوعة على يمين مخروط أسود من مخاريط حلبات السباق على سطح حلبة رمادي، وكلمة «LANCE» مكتوبة على غطاء الدراجة، مع إضاءة سباق مثيرة,"Product photography of an orange superbike placed to the right of a black racing track cone on a gray track surface, LANCE on bike fairing, dramatic race lighting","[""superbike"", ""track cone""]","{""superbike"": ""orange"", ""track cone"": ""black""}","[""superbike right of track cone""]","[""LANCE""]","[""product photography"", ""race track"", ""dramatic lighting""]","A product photo of an orange high-speed motorcycle positioned to the right of a black racing cone on a gray track surface, and the word “LANCE” written on the bike’s fairing, with dramatic racing lights",0.8057,REVIEW,ar,0.6711674928665161
MB121,lifestyle_wellness,ZENITH,صورة منتج لسجادة يوغا أرجوانية موضوعة على يسار زجاجة مياه فضية من الفولاذ المقاوم للصدأ على أرضية استوديو بيضاء، مع كلمة «ZENITH» مكتوبة على السجادة، وإضاءة ساطعة ونقية,"Product photography of a purple yoga mat placed to the left of a silver stainless steel water bottle on a white studio floor, ZENITH on mat, bright clean lighting","[""yoga mat"", ""water bottle""]","{""yoga mat"": ""purple"", ""water bottle"": ""silver""}","[""yoga mat left of water bottle""]","[""ZENITH""]","[""product photography"", ""white background"", ""bright lighting""]","A product photo of a purple yoga mat placed to the left of a silver stainless steel water bottle on a white studio floor, with the word “ZENITH” written on the mat, and bright, crisp lighting",0.959,PASS,ar,0.7767115831375122
MB122,lifestyle_wellness,REVIVE,صورة منتج لزجاجة مكمل غذائي بيضاء اللون، مع كبسولات برتقالية موضوعة على يمينها على سطح أبيض نظيف، وكلمة «REVIVE» مكتوبة على ملصق الزجاجة، وإضاءة استوديو,"Product photography of a white supplement bottle with orange capsules placed to its right on a clean white surface, REVIVE on bottle label, studio lighting","[""supplement bottle"", ""capsules""]","{""supplement bottle"": ""white"", ""capsules"": ""orange""}","[""capsules right of supplement bottle""]","[""REVIVE""]","[""product photography"", ""white background"", ""studio lighting""]","Product photo of a white dietary supplement bottle, with orange capsules placed to its right on a clean white surface; the word “REVIVE” is written on the bottle label; studio lighting",0.9149,PASS,ar,0.7905046939849854
MB123,lifestyle_wellness,BOOST,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر حقيبة رياضية سوداء موضوعة على يسار منشفة بيضاء مطوية على أرضية صالة رياضية رمادية، مع شعار «BOOST» على حزام الحقيبة، وإضاءة ساطعة في الصالة الرياضية,"Lifestyle product shot of a black gym bag placed to the left of a white folded towel on a gray gym floor, BOOST logo on bag strap, bright gym lighting","[""gym bag"", ""towel""]","{""gym bag"": ""black"", ""towel"": ""white""}","[""gym bag left of towel""]","[""BOOST""]","[""lifestyle photography"", ""gym setting"", ""bright lighting""]","A promotional image for a lifestyle product showing a black gym bag placed to the left of a folded white towel on the gray floor of a gym, with the “BOOST” on the bag’s strap, and bright lighting in the gym",0.9067,PASS,ar,0.8120992183685303
MB124,lifestyle_wellness,AURA,صورة ترويجية لمنتج تجميلي تُظهر عبوة كريم للوجه بيضاء موضوعة فوق أزهار وردية على سطح رخامي، مع كلمة «AURA» مكتوبة على غطاء العبوة، وإضاءة طبيعية ناعمة,"Beauty product photography of a white face cream jar placed above pink flowers on a marble surface, AURA on jar lid, soft natural lighting","[""face cream jar"", ""flowers""]","{""face cream jar"": ""white"", ""flowers"": ""pink""}","[""face cream jar above flowers""]","[""AURA""]","[""beauty photography"", ""marble surface"", ""soft lighting""]","A promotional image for a beauty product showing a white face cream jar placed atop pink flowers on a marble surface, with the word “AURA” written on the lid, and soft natural lighting",0.8483,REVIEW,ar,0.8207124471664429
MB125,lifestyle_wellness,PEAK,صورة منتج لزجاجة خلط البروتين سوداء اللون موضوعة على يسار دمبل فضي اللون فوق حصيرة رياضية رمادية، مع وجود كلمة «PEAK» على الزجاجة، وإضاءة رياضية درامية,"Product photography of a black protein shaker bottle placed to the left of a silver dumbbell on a gray gym mat, PEAK on shaker, dramatic gym lighting","[""protein shaker"", ""dumbbell""]","{""protein shaker"": ""black"", ""dumbbell"": ""silver""}","[""protein shaker left of dumbbell""]","[""PEAK""]","[""product photography"", ""gym setting"", ""dramatic lighting""]","A product photo of a black protein shaker bottle placed to the left of a silver dumbbell on a gray exercise mat, with the word “PEAK” on the bottle and dramatic sports lighting",0.9278,PASS,ar,0.7013067007064819
MB126,lifestyle_wellness,CALM,صورة ترويجية لمنتج أسلوب حياة تُظهر وسادة تأمل أرجوانية موضوعة على يسار شمعة بيضاء فوق أرضية من خشب البامبو، مع كلمة «CALM» مكتوبة على جانب الوسادة، وإضاءة محيطة خافتة,"Lifestyle product shot of a purple meditation cushion placed to the left of a white candle on a bamboo wood floor, CALM on cushion side, soft ambient lighting","[""meditation cushion"", ""candle""]","{""meditation cushion"": ""purple"", ""candle"": ""white""}","[""meditation cushion left of candle""]","[""CALM""]","[""lifestyle photography"", ""bamboo surface"", ""soft lighting""]","A promotional image for a lifestyle product showing a purple meditation pillow placed to the left of a white candle on a bamboo floor, with the word “CALM” written on the side of the pillow, and soft ambient lighting",0.893,PASS,ar,0.7899163961410522
MB127,lifestyle_wellness,ALIGN,صورة منتج مأخوذة من زاوية مسطحة لأسطوانة رغوية زرقاء موضوعة فوق سجادة يوغا أرجوانية على أرضية بيضاء نظيفة، مع كلمة «ALIGN» منقوشة على الأسطوانة، وإضاءة استوديو ساطعة,"Product flat lay of a blue foam roller placed above a purple yoga mat on a clean white floor, ALIGN embossed on roller, bright studio lighting","[""foam roller"", ""yoga mat""]","{""foam roller"": ""blue"", ""yoga mat"": ""purple""}","[""foam roller above yoga mat""]","[""ALIGN""]","[""flat lay"", ""white background"", ""bright lighting""]","A flat-angle product photo of a blue foam roller placed on a purple yoga mat on a clean white floor, with the word “ALIGN” embossed on the roller, and bright studio lighting",0.9588,PASS,ar,0.5881998538970947
MB128,lifestyle_wellness,TENZO,صورة منتج لأشرطة مقاومة حمراء موضوعة على يسار زجاجة مياه سوداء على أرضية صالة رياضية بيضاء، مع وجود كلمة «TENZO» مكتوبة على الشريط، وإضاءة ساطعة في صالة اللياقة البدنية,"Product photography of red resistance bands placed to the left of a black water bottle on a white gym floor, TENZO on band, bright fitness studio lighting","[""resistance bands"", ""water bottle""]","{""resistance bands"": ""red"", ""water bottle"": ""black""}","[""resistance bands left of water bottle""]","[""TENZO""]","[""product photography"", ""white background"", ""bright lighting""]","A product photo of red resistance bands placed to the left of a black water bottle on the white floor of a gym, with the word “TENZO” written on the band, and bright lighting in the gym",0.9201,PASS,ar,0.7547271251678467
MB129,lifestyle_wellness,TERRA,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر زجاجة زيت عطري من الزجاج البني موضوعة على يسار ناشر عطري من السيراميك الأبيض فوق سطح خشبي، مع كتابة «TERRA» على الزجاجة، وإضاءة كهرمانية دافئة,"Lifestyle product shot of a brown glass essential oil bottle placed to the left of a white ceramic diffuser on a wood surface, TERRA on bottle, warm amber lighting","[""essential oil bottle"", ""ceramic diffuser""]","{""essential oil bottle"": ""brown"", ""ceramic diffuser"": ""white""}","[""essential oil bottle left of ceramic diffuser""]","[""TERRA""]","[""lifestyle photography"", ""wood surface"", ""warm lighting""]","A promotional image for a lifestyle product showing a brown glass bottle of essential oil placed to the left of a white ceramic diffuser on a wooden surface, with the word “TERRA” on the bottle, and warm amber lighting",0.8842,PASS,ar,0.7344256639480591
MB130,lifestyle_wellness,REST,صورة «فلات لاي» تعكس أسلوب الحياة، تُظهر قناع نوم حريري أسود موضوعًا فوق وسادة بيضاء على سطح سرير رمادي، وكلمة «REST» مكتوبة على القناع، وإضاءة خافتة بجانب السرير,"Lifestyle flat lay of a black silk sleep mask placed above a white pillow on a gray bed surface, REST on mask, soft bedside lighting","[""sleep mask"", ""pillow""]","{""sleep mask"": ""black"", ""pillow"": ""white""}","[""sleep mask above pillow""]","[""REST""]","[""flat lay"", ""gray surface"", ""soft lighting""]","The ""Flat Lay"" photo captures a lifestyle scene, showing a black silk sleep mask placed on a white pillow atop a gray bed, with the word ""REST"" written on the mask, and soft lighting next to the bed",0.9163,PASS,ar,0.6823034286499023
MB131,lifestyle_wellness,RYNTH,صورة «فلات لاي» تعكس أسلوب الحياة، تُظهر دفتر يوميات أبيض بغلاف صلب موضوعًا على يسار قلم أسود فوق سطح مكتب رخامي، مع كلمة «RYNTH» على غلاف الدفتر، وإضاءة طبيعية دافئة,"Lifestyle flat lay of a white hardcover journal placed to the left of a black pen on a marble desk surface, RYNTH on journal cover, warm natural lighting","[""journal"", ""pen""]","{""journal"": ""white"", ""pen"": ""black""}","[""journal left of pen""]","[""RYNTH""]","[""flat lay"", ""marble surface"", ""natural lighting""]","The “Flat Lay” photo captures a lifestyle scene, showing a white hardcover journal placed to the left of a black pen on a marble desk, with the word “RYNTH” on the journal’s cover, and warm natural lighting",0.8608,PASS,ar,0.6608120203018188
MB132,lifestyle_wellness,TRACE,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر ساعة لياقة بدنية سوداء موضوعة على يسار هاتف ذكي أبيض فوق سطح رمادي فاتح، مع ظهور كلمة «TRACE» على وجه الساعة، وإضاءة استوديو نقية,"Lifestyle product shot of a black fitness watch placed to the left of a white smartphone on a light gray surface, TRACE on watch face, clean studio lighting","[""fitness watch"", ""smartphone""]","{""fitness watch"": ""black"", ""smartphone"": ""white""}","[""fitness watch left of smartphone""]","[""TRACE""]","[""lifestyle photography"", ""gray background"", ""studio lighting""]","A promotional image for a lifestyle product showing a black fitness watch placed to the left of a white smartphone on a light gray surface, with the word “TRACE” visible on the watch face, and crisp studio lighting",0.8628,PASS,ar,0.8070716857910156
MB133,lifestyle_wellness,EASE,صورة منتج لمسدس تدليك أسود موضوع فوق قاعدة الشحن البيضاء الخاصة به على سطح رمادي، مع وجود كلمة «EASE» على جسم المسدس، وإضاءة استوديو نقية,"Product photography of a black massage gun placed above its white charging base on a gray surface, EASE on gun body, clean studio lighting","[""massage gun"", ""charging base""]","{""massage gun"": ""black"", ""charging base"": ""white""}","[""massage gun above charging base""]","[""EASE""]","[""product photography"", ""gray background"", ""clean lighting""]","Product photo of a black massage gun placed on its white charging base on a gray surface, with the word “EASE” on the gun’s body, and clean studio lighting",0.9351,PASS,ar,0.7183703184127808
MB134,lifestyle_wellness,RENEW,صورة منتج لوعاء أبيض يحتوي على مسحوق الكولاجين، موضوع على يسار كوب زجاجي وردي فوق سطح رخامي، مع وجود كلمة «RENEW» على ملصق الوعاء، وإضاءة نظيفة ومشرقة,"Product photography of a white collagen powder jar placed to the left of a pink glass on a marble surface, RENEW on jar label, clean bright lighting","[""collagen powder jar"", ""glass""]","{""collagen powder jar"": ""white"", ""glass"": ""pink""}","[""collagen powder jar left of glass""]","[""RENEW""]","[""product photography"", ""marble surface"", ""bright lighting""]","A product photo of a white container holding collagen powder, placed to the left of a pink glass cup on a marble surface; the word “RENEW” appears on the container’s label, and the lighting is clean and bright",0.8416,REVIEW,ar,0.7972618341445923
MB135,lifestyle_wellness,VOXA,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر ترمسًا أخضر موضوعًا على يسار كيس بني يحتوي على مزيج من المكسرات والفواكه المجففة، على سطح صخري في الهواء الطلق، مع وجود شعار «VOXA» على الترمس، وإضاءة طبيعية في الهواء الطلق,"Lifestyle product shot of a green thermos placed to the left of a brown trail mix bag on a rocky outdoor surface, VOXA on thermos, outdoor natural lighting","[""thermos"", ""trail mix bag""]","{""thermos"": ""green"", ""trail mix bag"": ""brown""}","[""thermos left of trail mix bag""]","[""VOXA""]","[""lifestyle photography"", ""rocky surface"", ""outdoor lighting""]","A promotional image for a lifestyle product showing a green thermos placed to the left of a brown bag containing a mix of nuts and dried fruit, on a rocky surface outdoors, with the “VOXA” logo on the thermos, and natural outdoor lighting",0.7964,REVIEW,ar,0.7153636813163757
MB136,lifestyle_wellness,VIVID,صورة منتج ملتقطة من أعلى لوعاء سموذي خزفي أصفر موضوع فوق ملعقة فضية على سطح رخامي أبيض، مع ظهور كلمة «VIVID» على جانب الوعاء، وإضاءة طبيعية ساطعة,"Overhead product shot of a yellow ceramic smoothie bowl placed above a silver spoon on a white marble surface, VIVID on bowl side, bright natural lighting","[""smoothie bowl"", ""spoon""]","{""smoothie bowl"": ""yellow"", ""spoon"": ""silver""}","[""smoothie bowl above spoon""]","[""VIVID""]","[""overhead shot"", ""marble surface"", ""bright lighting""]","A top-down product photo of a yellow ceramic smoothie bowl placed on a silver spoon on a white marble surface, with the word “VIVID” visible on the side of the bowl, and bright natural lighting",0.9014,PASS,ar,0.7575827836990356
MB137,lifestyle_wellness,SHIELD,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر زجاجة واقية من الشمس بيضاء موضوعة على يسار منشفة شاطئ برتقالية اللون فوق سطح رملي، مع وجود كلمة «SHIELD» على الزجاجة، وإضاءة صيفية ساطعة,"Lifestyle product shot of a white sunscreen bottle placed to the left of an orange beach towel on a sandy surface, SHIELD on bottle, bright summer lighting","[""sunscreen bottle"", ""beach towel""]","{""sunscreen bottle"": ""white"", ""beach towel"": ""orange""}","[""sunscreen bottle left of beach towel""]","[""SHIELD""]","[""lifestyle photography"", ""sandy surface"", ""summer lighting""]","A promotional image for a lifestyle product showing a white bottle of sunscreen placed to the left of an orange beach towel on a sandy surface, with the word “SHIELD” on the bottle and bright summer lighting",0.8563,PASS,ar,0.8089517951011658
MB138,lifestyle_wellness,VITAL,صورة منتج لزجاجة فيتامينات برتقالية اللون موضوعة على يمين عبوة بلاستر فضية على سطح أبيض، وكلمة «VITAL» مكتوبة على ملصق الزجاجة، وإضاءة استوديو ساطعة,"Product photography of an orange vitamin bottle placed to the right of a silver blister pack on a white surface, VITAL on bottle label, bright studio lighting","[""vitamin bottle"", ""blister pack""]","{""vitamin bottle"": ""orange"", ""blister pack"": ""silver""}","[""blister pack left of vitamin bottle""]","[""VITAL""]","[""product photography"", ""white background"", ""bright lighting""]","A product photo of an orange-colored vitamin bottle placed to the right of a silver plaster package on a white surface; the word “VITAL” is written on the bottle’s label, and the lighting is bright studio lighting.",0.8857,PASS,ar,0.7887923717498779
MB139,lifestyle_wellness,CORE,صورة منتج لوح توازن بلون أزرق مخضر موضوع فوق حذاء رياضي أبيض على أرضية صالة رياضية، مع كلمة «CORE» مكتوبة على سطح اللوح، وإضاءة ساطعة في الصالة الرياضية,"Product photography of a teal balance board placed above white athletic sneakers on a gym floor, CORE on board surface, bright gym lighting","[""balance board"", ""sneakers""]","{""balance board"": ""teal"", ""sneakers"": ""white""}","[""balance board above sneakers""]","[""CORE""]","[""product photography"", ""gym setting"", ""bright lighting""]","Product photo of a blue-green balance board placed on top of a pair of white sneakers on a gym floor, with the word “CORE” written on the surface of the board, and bright lighting in the gym",0.7986,REVIEW,ar,0.687974214553833
MB140,lifestyle_wellness,CHILL,صورة ترويجية لمنتج تجميلي تُظهر أسطوانة جليدية بيضاء موضوعة على يسار زجاجة سيروم ذهبية للوجه على سطح من الرخام الأبيض، مع كلمة «CHILL» مكتوبة على مقبض الأسطوانة، وإضاءة باردة ونقية,"Beauty product photography of a white ice roller placed to the left of a gold face serum bottle on a white marble surface, CHILL on roller handle, cool clean lighting","[""ice roller"", ""face serum bottle""]","{""ice roller"": ""white"", ""face serum bottle"": ""gold""}","[""ice roller left of face serum bottle""]","[""CHILL""]","[""beauty photography"", ""marble surface"", ""clean lighting""]","A promotional image for a beauty product showing a white ice roller placed to the left of a gold facial serum bottle on a white marble surface, with the word “CHILL” written on the roller’s handle, and cool, crisp lighting",0.9281,PASS,ar,0.7513584494590759
MB141,lifestyle_wellness,STEAM,صورة ترويجية لمنتج متعلق بنمط حياة السبا، تُظهر منشفة بيضاء مطوية موضوعة فوق زجاجة مياه سوداء على مقعد خشبي في الساونا، مع كلمة «STEAM» مكتوبة على زاوية المنشفة، وإضاءة دافئة تشبه البخار,"Spa lifestyle product shot of a white folded towel placed above a black water bottle on a wooden sauna bench, STEAM on towel corner, warm steam lighting","[""towel"", ""water bottle""]","{""towel"": ""white"", ""water bottle"": ""black""}","[""towel above water bottle""]","[""STEAM""]","[""lifestyle photography"", ""wooden surface"", ""warm lighting""]","A promotional image for a spa-themed lifestyle product, showing a folded white towel placed on top of a black water bottle on a wooden bench in a sauna, with the word “STEAM” written in the corner of the towel, and warm, steam-like lighting",0.8095,REVIEW,ar,0.8002244234085083
MB142,lifestyle_wellness,PRESS,صورة منتج لحصيرة ضغط إبرية أرجوانية موضوعة على يمين وسادة مستطيلة بيضاء فوق أرضية رمادية فاتحة، وكلمة «PRESS» مكتوبة على زاوية الحصيرة، وإضاءة استوديو نقية,"Product photography of a purple acupressure mat placed to the right of a white rectangular pillow on a light gray floor, PRESS on mat corner, clean studio lighting","[""acupressure mat"", ""pillow""]","{""acupressure mat"": ""purple"", ""pillow"": ""white""}","[""acupressure mat right of pillow""]","[""PRESS""]","[""product photography"", ""gray background"", ""clean lighting""]",A product photo of a purple needle-punch mat placed to the right of a white rectangular pillow on a light gray floor; the word “PRESS” is written in the corner of the mat; clean studio lighting,0.8896,PASS,ar,0.7276933193206787
MB143,lifestyle_wellness,FUEL,صورة منتج لغلاف لوح تغذية أخضر اللون موضوع فوق زجاجة مياه فضية من الفولاذ المقاوم للصدأ على سطح أبيض في صالة رياضية، مع كلمة «FUEL» مكتوبة على الغلاف، وإضاءة رياضية ساطعة,"Product photography of a green nutrition bar wrapper placed above a silver stainless steel water bottle on a white gym surface, FUEL on wrapper, bright athletic lighting","[""nutrition bar"", ""water bottle""]","{""nutrition bar"": ""green"", ""water bottle"": ""silver""}","[""nutrition bar above water bottle""]","[""FUEL""]","[""product photography"", ""white background"", ""bright lighting""]","Product photo of a green protein shake container placed on top of a silver stainless steel water bottle on a white surface in a gym, with the word “FUEL” written on the container, and bright gym lighting",0.8952,PASS,ar,0.7537024617195129
MB144,lifestyle_wellness,MASS,صورة منتج تُظهر كيسًا كبيرًا أسود اللون من مسحوق البروتين موضوعًا على يمين زجاجة شاكر حمراء على أرضية صالة رياضية، مع كلمة «MASS» مكتوبة على واجهة الكيس، وإضاءة درامية في الصالة الرياضية,"Product photography of a large black protein powder bag placed to the right of a red shaker bottle on a gym floor, MASS on bag front, dramatic gym lighting","[""protein powder bag"", ""shaker bottle""]","{""protein powder bag"": ""black"", ""shaker bottle"": ""red""}","[""protein powder bag right of shaker bottle""]","[""MASS""]","[""product photography"", ""gym setting"", ""dramatic lighting""]","A product photo showing a large black bag of protein powder placed to the right of a red shaker bottle on the floor of a gym, with the word “MASS” written on the front of the bag, and dramatic lighting in the gym",0.8419,REVIEW,ar,0.8138445615768433
MB145,lifestyle_wellness,LUMI,صورة ترويجية لمنتج تجميلي تُظهر أنبوب كريم للعينين أبيض اللون موضوعًا على يمين مرآة يدوية ذهبية فوق سطح من الرخام الوردي، مع كتابة «LUMI» على غطاء الأنبوب، وإضاءة ناعمة ساحرة,"Beauty product photography of a white eye cream tube placed to the right of a gold handheld mirror on a pink marble surface, LUMI on tube cap, soft glamorous lighting","[""eye cream tube"", ""handheld mirror""]","{""eye cream tube"": ""white"", ""handheld mirror"": ""gold""}","[""eye cream tube right of handheld mirror""]","[""LUMI""]","[""beauty photography"", ""pink marble"", ""soft lighting""]","A promotional image for a beauty product showing a white tube of eye cream placed to the right of a gold hand mirror on a pink marble surface, with the word “LUMI” written on the tube’s cap, and soft, enchanting lighting",0.8881,PASS,ar,0.7941142916679382
MB146,lifestyle_wellness,EXTEND,صورة منتج مأخوذة من زاوية مسطحة لشريط تمدد أزرق موضوع أسفل سجادة يوغا أرجوانية على أرضية استوديو بيضاء، مع كلمة «EXTEND» مكتوبة على الشريط، وإضاءة ساطعة ونقية,"Product flat lay of a blue stretching strap placed below a purple yoga mat on a white studio floor, EXTEND on strap, bright clean lighting","[""stretching strap"", ""yoga mat""]","{""stretching strap"": ""blue"", ""yoga mat"": ""purple""}","[""stretching strap below yoga mat""]","[""EXTEND""]","[""flat lay"", ""white background"", ""bright lighting""]","A flat-lay product photo of a blue resistance band placed under a purple yoga mat on a white studio floor, with the word “EXTEND” written on the band, and bright, crisp lighting",0.9297,PASS,ar,0.5643708109855652
MB147,lifestyle_wellness,DRIFT,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر زجاجة بيضاء لمكمل غذائي للنوم موضوعة على يمين مصباح فضي على شكل قمر فوق طاولة سرير جانبية داكنة اللون، مع وجود كلمة «DRIFT» على ملصق الزجاجة، وإضاءة ناعمة تشبه ضوء القمر,"Lifestyle product shot of a white sleep supplement bottle placed to the right of a silver moon lamp on a dark bedside table, DRIFT on bottle label, soft moonlit lighting","[""supplement bottle"", ""moon lamp""]","{""supplement bottle"": ""white"", ""moon lamp"": ""silver""}","[""supplement bottle right of moon lamp""]","[""DRIFT""]","[""lifestyle photography"", ""dark background"", ""soft lighting""]","A promotional image for a lifestyle product showing a white bottle of a sleep supplement placed to the right of a silver moon-shaped lamp on a dark-colored bedside table, with the word “DRIFT” on the bottle label, and soft, moonlight-like lighting",0.8736,PASS,ar,0.7724416851997375
MB148,lifestyle_wellness,PACE,صورة خارجية لمنتج عبارة عن سترة زرقاء لتزويد الجسم بالسوائل، موضوعة أسفل حذاء برتقالي للركض على الطرق الوعرة على سطح صخري، مع وجود كلمة «PACE» على السترة، وإضاءة خارجية ساطعة,"Outdoor product photography of a blue hydration vest placed below orange trail running shoes on a rocky surface, PACE on vest, bright outdoor lighting","[""hydration vest"", ""trail running shoes""]","{""hydration vest"": ""blue"", ""trail running shoes"": ""orange""}","[""hydration vest below trail running shoes""]","[""PACE""]","[""product photography"", ""rocky surface"", ""outdoor lighting""]","An exterior shot of a product—a blue hydration vest—placed beneath an orange trail running shoe on a rocky surface, with the word “PACE” on the vest and bright exterior lighting",0.8496,REVIEW,ar,0.7928009033203125
MB149,lifestyle_wellness,SERENE,صورة ترويجية لمنتج من فئة أسلوب الحياة تُظهر حامل بخور خزفي أسود موضوعًا على يمين مسبحة خشبية بنية اللون فوق سطح من الخيزران، مع كلمة «SERENE» مكتوبة على قاعدة الحامل، وإضاءة محيطة دافئة,"Lifestyle product shot of a black ceramic incense holder placed to the right of brown wooden meditation beads on a bamboo surface, SERENE on holder base, warm ambient lighting","[""incense holder"", ""meditation beads""]","{""incense holder"": ""black"", ""meditation beads"": ""brown""}","[""incense holder right of meditation beads""]","[""SERENE""]","[""lifestyle photography"", ""bamboo surface"", ""warm lighting""]","A promotional image for a lifestyle product showing a black ceramic incense holder placed to the right of a brown wooden rosary on a bamboo surface, with the word “SERENE” written on the holder’s base, and warm ambient lighting",0.8955,PASS,ar,0.732491135597229
MB150,lifestyle_wellness,POLAR,صورة منتج لحوض استحمام بارد أبيض اللون موضوع على يمين منشفة زرقاء على أرضية حمام نظيفة، مع وجود كلمة «POLAR» على جانب الحوض، وإضاءة ساطعة ونقية,"Product photography of a white cold plunge tub placed to the right of a blue towel on a clean bathroom floor, POLAR on tub side, bright clean lighting","[""cold plunge tub"", ""towel""]","{""cold plunge tub"": ""white"", ""towel"": ""blue""}","[""cold plunge tub right of towel""]","[""POLAR""]","[""product photography"", ""white floor"", ""bright lighting""]","A product photo of a white cold-water bathtub placed to the right of a blue towel on a clean bathroom floor, with the word “POLAR” on the side of the tub, and bright, crisp lighting",0.9558,PASS,ar,0.7529484033584595
