brief_id,model,language,n_questions,n_yes,tifa_score,per_object_json,per_colour_json,per_text_json
MB111,flux,fr,5,0,0.0,"{""sports hatchback"": false, ""roof rack"": false}","{""sports hatchback=black"": false, ""roof rack=silver"": false}","{""TORVEX"": false}"
MB112,sd15,fr,5,3,0.6,"{""police car"": true, ""siren light"": true}","{""police car=white"": false, ""siren light=red"": true}","{""DELTA"": false}"
MB112,flux,fr,5,4,0.8,"{""police car"": true, ""siren light"": true}","{""police car=white"": true, ""siren light=red"": true}","{""DELTA"": false}"
MB113,sd15,fr,5,2,0.4,"{""school bus"": true, ""stop sign"": false}","{""school bus=yellow"": true, ""stop sign=red"": false}","{""EAGLE"": false}"
MB113,flux,fr,5,5,1.0,"{""school bus"": true, ""stop sign"": true}","{""school bus=yellow"": true, ""stop sign=red"": true}","{""EAGLE"": true}"
MB114,sd15,fr,5,1,0.2,"{""fire truck"": false, ""fire hose"": false}","{""fire truck=red"": false, ""fire hose=yellow"": false}","{""FOXTROT"": true}"
MB114,flux,fr,5,2,0.4,"{""fire truck"": true, ""fire hose"": false}","{""fire truck=red"": true, ""fire hose=yellow"": false}","{""FOXTROT"": false}"
MB115,sd15,fr,5,4,0.8,"{""limousine"": true, ""red carpet"": true}","{""limousine=black"": true, ""red carpet=red"": true}","{""GRAND"": false}"
MB115,flux,fr,5,2,0.4,"{""limousine"": false, ""red carpet"": false}","{""limousine=black"": true, ""red carpet=red"": true}","{""GRAND"": false}"
MB116,sd15,fr,5,0,0.0,"{""all-terrain vehicle"": false, ""snow chains"": false}","{""all-terrain vehicle=gray"": false, ""snow chains=silver"": false}","{""HOUND"": false}"
MB116,flux,fr,5,3,0.6,"{""all-terrain vehicle"": true, ""snow chains"": false}","{""all-terrain vehicle=gray"": true, ""snow chains=silver"": false}","{""HOUND"": true}"
MB117,sd15,fr,5,3,0.6,"{""motorcycle"": true, ""saddlebags"": true}","{""motorcycle=black"": false, ""saddlebags=brown"": true}","{""IRON"": false}"
MB117,flux,fr,5,4,0.8,"{""motorcycle"": true, ""saddlebags"": true}","{""motorcycle=black"": true, ""saddlebags=brown"": true}","{""IRON"": false}"
MB118,sd15,fr,5,1,0.2,"{""armored SUV"": true, ""radio antenna"": false}","{""armored SUV=green"": false, ""radio antenna=black"": false}","{""VANTIS"": false}"
MB118,flux,fr,5,3,0.6,"{""armored SUV"": false, ""radio antenna"": true}","{""armored SUV=green"": true, ""radio antenna=black"": false}","{""VANTIS"": true}"
MB119,sd15,fr,5,0,0.0,"{""micro car"": false, ""city map"": false}","{""micro car=red"": false, ""city map=white"": false}","{""KILO"": false}"
MB119,flux,fr,5,4,0.8,"{""micro car"": true, ""city map"": true}","{""micro car=red"": true, ""city map=white"": false}","{""KILO"": true}"
MB120,sd15,fr,5,2,0.4,"{""superbike"": true, ""track cone"": false}","{""superbike=orange"": true, ""track cone=black"": false}","{""LANCE"": false}"
MB120,flux,fr,5,3,0.6,"{""superbike"": true, ""track cone"": false}","{""superbike=orange"": true, ""track cone=black"": false}","{""LANCE"": true}"
MB121,sd15,fr,5,1,0.2,"{""yoga mat"": true, ""water bottle"": false}","{""yoga mat=purple"": false, ""water bottle=silver"": false}","{""ZENITH"": false}"
MB121,flux,fr,5,5,1.0,"{""yoga mat"": true, ""water bottle"": true}","{""yoga mat=purple"": true, ""water bottle=silver"": true}","{""ZENITH"": true}"
MB122,sd15,fr,5,2,0.4,"{""supplement bottle"": true, ""capsules"": false}","{""supplement bottle=white"": false, ""capsules=orange"": true}","{""REVIVE"": false}"
MB122,flux,fr,5,5,1.0,"{""supplement bottle"": true, ""capsules"": true}","{""supplement bottle=white"": true, ""capsules=orange"": true}","{""REVIVE"": true}"
MB123,sd15,fr,5,2,0.4,"{""gym bag"": true, ""towel"": false}","{""gym bag=black"": false, ""towel=white"": true}","{""BOOST"": false}"
MB123,flux,fr,5,5,1.0,"{""gym bag"": true, ""towel"": true}","{""gym bag=black"": true, ""towel=white"": true}","{""BOOST"": true}"
MB124,sd15,fr,5,4,0.8,"{""face cream jar"": true, ""flowers"": true}","{""face cream jar=white"": false, ""flowers=pink"": true}","{""AURA"": true}"
MB124,flux,fr,5,5,1.0,"{""face cream jar"": true, ""flowers"": true}","{""face cream jar=white"": true, ""flowers=pink"": true}","{""AURA"": true}"
MB125,sd15,fr,5,3,0.6,"{""protein shaker"": false, ""dumbbell"": true}","{""protein shaker=black"": true, ""dumbbell=silver"": true}","{""PEAK"": false}"
MB125,flux,fr,5,3,0.6,"{""protein shaker"": true, ""dumbbell"": false}","{""protein shaker=black"": true, ""dumbbell=silver"": false}","{""PEAK"": true}"
MB126,sd15,fr,5,0,0.0,"{""meditation cushion"": false, ""candle"": false}","{""meditation cushion=purple"": false, ""candle=white"": false}","{""CALM"": false}"
MB126,flux,fr,5,4,0.8,"{""meditation cushion"": true, ""candle"": true}","{""meditation cushion=purple"": true, ""candle=white"": true}","{""CALM"": false}"
MB127,sd15,fr,5,3,0.6,"{""foam roller"": false, ""yoga mat"": true}","{""foam roller=blue"": true, ""yoga mat=purple"": true}","{""ALIGN"": false}"
MB127,flux,fr,5,3,0.6,"{""foam roller"": false, ""yoga mat"": true}","{""foam roller=blue"": false, ""yoga mat=purple"": true}","{""ALIGN"": true}"
MB128,sd15,fr,5,2,0.4,"{""resistance bands"": false, ""water bottle"": false}","{""resistance bands=red"": true, ""water bottle=black"": false}","{""TENZO"": true}"
MB128,flux,fr,5,4,0.8,"{""resistance bands"": true, ""water bottle"": true}","{""resistance bands=red"": true, ""water bottle=black"": false}","{""TENZO"": true}"
MB129,sd15,fr,5,1,0.2,"{""essential oil bottle"": false, ""ceramic diffuser"": false}","{""essential oil bottle=brown"": false, ""ceramic diffuser=white"": true}","{""TERRA"": false}"
MB129,flux,fr,5,4,0.8,"{""essential oil bottle"": true, ""ceramic diffuser"": true}","{""essential oil bottle=brown"": true, ""ceramic diffuser=white"": false}","{""TERRA"": true}"
MB130,sd15,fr,5,2,0.4,"{""sleep mask"": false, ""pillow"": true}","{""sleep mask=black"": false, ""pillow=white"": true}","{""REST"": false}"
MB130,flux,fr,5,5,1.0,"{""sleep mask"": true, ""pillow"": true}","{""sleep mask=black"": true, ""pillow=white"": true}","{""REST"": true}"
MB131,sd15,fr,5,2,0.4,"{""journal"": true, ""pen"": true}","{""journal=white"": false, ""pen=black"": false}","{""RYNTH"": false}"
MB131,flux,fr,5,5,1.0,"{""journal"": true, ""pen"": true}","{""journal=white"": true, ""pen=black"": true}","{""RYNTH"": true}"
MB132,sd15,fr,5,2,0.4,"{""fitness watch"": true, ""smartphone"": false}","{""fitness watch=black"": true, ""smartphone=white"": false}","{""TRACE"": false}"
MB132,flux,fr,5,5,1.0,"{""fitness watch"": true, ""smartphone"": true}","{""fitness watch=black"": true, ""smartphone=white"": true}","{""TRACE"": true}"
MB133,sd15,fr,5,3,0.6,"{""massage gun"": true, ""charging base"": false}","{""massage gun=black"": true, ""charging base=white"": false}","{""EASE"": true}"
MB133,flux,fr,5,5,1.0,"{""massage gun"": true, ""charging base"": true}","{""massage gun=black"": true, ""charging base=white"": true}","{""EASE"": true}"
MB134,sd15,fr,5,2,0.4,"{""collagen powder jar"": true, ""glass"": false}","{""collagen powder jar=white"": true, ""glass=pink"": false}","{""RENEW"": false}"
MB134,flux,fr,5,4,0.8,"{""collagen powder jar"": true, ""glass"": true}","{""collagen powder jar=white"": true, ""glass=pink"": true}","{""RENEW"": false}"
MB135,sd15,fr,5,3,0.6,"{""thermos"": true, ""trail mix bag"": false}","{""thermos=green"": true, ""trail mix bag=brown"": false}","{""VOXA"": true}"
MB135,flux,fr,5,3,0.6,"{""thermos"": true, ""trail mix bag"": false}","{""thermos=green"": true, ""trail mix bag=brown"": false}","{""VOXA"": true}"
MB136,sd15,fr,5,0,0.0,"{""smoothie bowl"": false, ""spoon"": false}","{""smoothie bowl=yellow"": false, ""spoon=silver"": false}","{""VIVID"": false}"
MB136,flux,fr,5,1,0.2,"{""smoothie bowl"": false, ""spoon"": false}","{""smoothie bowl=yellow"": true, ""spoon=silver"": false}","{""VIVID"": false}"
MB137,sd15,fr,5,4,0.8,"{""sunscreen bottle"": true, ""beach towel"": true}","{""sunscreen bottle=white"": true, ""beach towel=orange"": true}","{""SHIELD"": false}"
MB137,flux,fr,5,4,0.8,"{""sunscreen bottle"": true, ""beach towel"": false}","{""sunscreen bottle=white"": true, ""beach towel=orange"": true}","{""SHIELD"": true}"
MB138,sd15,fr,5,1,0.2,"{""vitamin bottle"": false, ""blister pack"": false}","{""vitamin bottle=orange"": true, ""blister pack=silver"": false}","{""VITAL"": false}"
MB138,flux,fr,5,4,0.8,"{""vitamin bottle"": true, ""blister pack"": true}","{""vitamin bottle=orange"": true, ""blister pack=silver"": true}","{""VITAL"": false}"
MB139,sd15,fr,5,1,0.2,"{""balance board"": false, ""sneakers"": true}","{""balance board=teal"": false, ""sneakers=white"": false}","{""CORE"": false}"
MB139,flux,fr,5,4,0.8,"{""balance board"": true, ""sneakers"": true}","{""balance board=teal"": false, ""sneakers=white"": true}","{""CORE"": true}"
MB140,sd15,fr,5,2,0.4,"{""ice roller"": false, ""face serum bottle"": false}","{""ice roller=white"": true, ""face serum bottle=gold"": false}","{""CHILL"": true}"
MB140,flux,fr,5,3,0.6,"{""ice roller"": true, ""face serum bottle"": true}","{""ice roller=white"": true, ""face serum bottle=gold"": false}","{""CHILL"": false}"
MB141,sd15,fr,5,2,0.4,"{""towel"": true, ""water bottle"": false}","{""towel=white"": true, ""water bottle=black"": false}","{""STEAM"": false}"
MB141,flux,fr,5,4,0.8,"{""towel"": true, ""water bottle"": false}","{""towel=white"": true, ""water bottle=black"": true}","{""STEAM"": true}"
MB142,sd15,fr,5,0,0.0,"{""acupressure mat"": false, ""pillow"": false}","{""acupressure mat=purple"": false, ""pillow=white"": false}","{""PRESS"": false}"
MB142,flux,fr,5,4,0.8,"{""acupressure mat"": false, ""pillow"": true}","{""acupressure mat=purple"": true, ""pillow=white"": true}","{""PRESS"": true}"
MB143,sd15,fr,5,1,0.2,"{""nutrition bar"": false, ""water bottle"": true}","{""nutrition bar=green"": false, ""water bottle=silver"": false}","{""FUEL"": false}"
MB143,flux,fr,5,4,0.8,"{""nutrition bar"": true, ""water bottle"": true}","{""nutrition bar=green"": true, ""water bottle=silver"": false}","{""FUEL"": true}"
MB144,sd15,fr,5,1,0.2,"{""protein powder bag"": false, ""shaker bottle"": false}","{""protein powder bag=black"": true, ""shaker bottle=red"": false}","{""MASS"": false}"
MB144,flux,fr,5,5,1.0,"{""protein powder bag"": true, ""shaker bottle"": true}","{""protein powder bag=black"": true, ""shaker bottle=red"": true}","{""MASS"": true}"
MB145,sd15,fr,5,0,0.0,"{""eye cream tube"": false, ""handheld mirror"": false}","{""eye cream tube=white"": false, ""handheld mirror=gold"": false}","{""LUMI"": false}"
MB145,flux,fr,5,4,0.8,"{""eye cream tube"": false, ""handheld mirror"": true}","{""eye cream tube=white"": true, ""handheld mirror=gold"": true}","{""LUMI"": true}"
MB146,sd15,fr,5,4,0.8,"{""stretching strap"": true, ""yoga mat"": true}","{""stretching strap=blue"": true, ""yoga mat=purple"": true}","{""EXTEND"": false}"
MB146,flux,fr,5,3,0.6,"{""stretching strap"": false, ""yoga mat"": true}","{""stretching strap=blue"": false, ""yoga mat=purple"": true}","{""EXTEND"": true}"
MB147,sd15,fr,5,1,0.2,"{""supplement bottle"": false, ""moon lamp"": false}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": false}"
MB147,flux,fr,5,4,0.8,"{""supplement bottle"": true, ""moon lamp"": true}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": true}"
MB148,sd15,fr,5,2,0.4,"{""hydration vest"": false, ""trail running shoes"": true}","{""hydration vest=blue"": false, ""trail running shoes=orange"": true}","{""PACE"": false}"
MB148,flux,fr,5,4,0.8,"{""hydration vest"": true, ""trail running shoes"": true}","{""hydration vest=blue"": true, ""trail running shoes=orange"": true}","{""PACE"": false}"
MB149,sd15,fr,5,1,0.2,"{""incense holder"": true, ""meditation beads"": false}","{""incense holder=black"": false, ""meditation beads=brown"": false}","{""SERENE"": false}"
MB149,flux,fr,5,1,0.2,"{""incense holder"": false, ""meditation beads"": false}","{""incense holder=black"": false, ""meditation beads=brown"": false}","{""SERENE"": true}"
MB150,sd15,fr,5,1,0.2,"{""cold plunge tub"": false, ""towel"": true}","{""cold plunge tub=white"": false, ""towel=blue"": false}","{""POLAR"": false}"
MB150,flux,fr,5,3,0.6,"{""cold plunge tub"": false, ""towel"": false}","{""cold plunge tub=white"": true, ""towel=blue"": true}","{""POLAR"": true}"
MB001,sd15,es,5,0,0.0,"{""smartwatch"": false, ""wireless charger"": false}","{""smartwatch=silver"": false, ""wireless charger=black"": false}","{""ZYRA"": false}"
MB001,flux,es,5,4,0.8,"{""smartwatch"": true, ""wireless charger"": true}","{""smartwatch=silver"": false, ""wireless charger=black"": true}","{""ZYRA"": true}"
MB002,sd15,es,5,3,0.6,"{""laptop"": true, ""wireless mouse"": false}","{""laptop=black"": true, ""wireless mouse=white"": true}","{""KESTRA"": false}"
MB002,flux,es,5,2,0.4,"{""laptop"": true, ""wireless mouse"": false}","{""laptop=black"": true, ""wireless mouse=white"": false}","{""KESTRA"": false}"
MB003,sd15,es,5,2,0.4,"{""wireless earbuds"": false, ""charging case"": true}","{""wireless earbuds=white"": true, ""charging case=black"": false}","{""APEX"": false}"
MB003,flux,es,5,3,0.6,"{""wireless earbuds"": true, ""charging case"": false}","{""wireless earbuds=white"": true, ""charging case=black"": false}","{""APEX"": true}"
MB004,sd15,es,5,0,0.0,"{""smartphone"": false, ""metal stand"": false}","{""smartphone=black"": false, ""metal stand=silver"": false}","{""VOLT"": false}"
MB004,flux,es,5,4,0.8,"{""smartphone"": true, ""metal stand"": true}","{""smartphone=black"": true, ""metal stand=silver"": false}","{""VOLT"": true}"
MB005,sd15,es,5,1,0.2,"{""tablet"": false, ""stylus pen"": false}","{""tablet=white"": true, ""stylus pen=gold"": false}","{""PRISM"": false}"
MB005,flux,es,5,2,0.4,"{""tablet"": true, ""stylus pen"": false}","{""tablet=white"": true, ""stylus pen=gold"": false}","{""PRISM"": false}"
MB006,sd15,es,5,2,0.4,"{""mechanical keyboard"": true, ""wireless mouse"": false}","{""mechanical keyboard=black"": true, ""wireless mouse=red"": false}","{""SYNTH"": false}"
MB006,flux,es,5,4,0.8,"{""mechanical keyboard"": true, ""wireless mouse"": true}","{""mechanical keyboard=black"": true, ""wireless mouse=red"": false}","{""SYNTH"": true}"
MB007,sd15,es,5,0,0.0,"{""bluetooth speaker"": false, ""smartphone"": false}","{""bluetooth speaker=blue"": false, ""smartphone=black"": false}","{""NEXUS"": false}"
MB007,flux,es,5,5,1.0,"{""bluetooth speaker"": true, ""smartphone"": true}","{""bluetooth speaker=blue"": true, ""smartphone=black"": true}","{""NEXUS"": true}"
MB008,sd15,es,5,2,0.4,"{""camera"": true, ""camera lens"": true}","{""camera=black"": false, ""camera lens=silver"": false}","{""KOVAL"": false}"
MB008,flux,es,5,4,0.8,"{""camera"": true, ""camera lens"": true}","{""camera=black"": true, ""camera lens=silver"": false}","{""KOVAL"": true}"
MB009,sd15,es,5,1,0.2,"{""gaming controller"": false, ""gaming headset"": true}","{""gaming controller=white"": false, ""gaming headset=black"": false}","{""LUNEX"": false}"
MB009,flux,es,5,4,0.8,"{""gaming controller"": true, ""gaming headset"": true}","{""gaming controller=white"": true, ""gaming headset=black"": true}","{""LUNEX"": false}"
MB010,sd15,es,5,1,0.2,"{""smart display"": true, ""remote control"": false}","{""smart display=black"": false, ""remote control=silver"": false}","{""KORE"": false}"
MB010,flux,es,5,3,0.6,"{""smart display"": false, ""remote control"": true}","{""smart display=black"": true, ""remote control=silver"": false}","{""KORE"": true}"
MB011,sd15,es,5,2,0.4,"{""power bank"": false, ""USB cable"": true}","{""power bank=white"": true, ""USB cable=red"": false}","{""LUMIX"": false}"
MB011,flux,es,5,5,1.0,"{""power bank"": true, ""USB cable"": true}","{""power bank=white"": true, ""USB cable=red"": true}","{""LUMIX"": true}"
MB012,sd15,es,5,4,0.8,"{""laptop"": true, ""coffee mug"": true}","{""laptop=silver"": true, ""coffee mug=white"": true}","{""MIRAX"": false}"
MB012,flux,es,5,5,1.0,"{""laptop"": true, ""coffee mug"": true}","{""laptop=silver"": true, ""coffee mug=white"": true}","{""MIRAX"": true}"
MB013,sd15,es,5,0,0.0,"{""wireless earbuds"": false, ""smartphone"": false}","{""wireless earbuds=white"": false, ""smartphone=black"": false}","{""NEURO"": false}"
MB013,flux,es,5,5,1.0,"{""wireless earbuds"": true, ""smartphone"": true}","{""wireless earbuds=white"": true, ""smartphone=black"": true}","{""NEURO"": true}"
MB014,sd15,es,5,3,0.6,"{""webcam"": true, ""monitor"": true}","{""webcam=black"": false, ""monitor=white"": true}","{""OPUS"": false}"
MB014,flux,es,5,4,0.8,"{""webcam"": true, ""monitor"": true}","{""webcam=black"": true, ""monitor=white"": false}","{""OPUS"": true}"
MB015,sd15,es,5,1,0.2,"{""action camera"": false, ""cycling helmet"": false}","{""action camera=orange"": true, ""cycling helmet=white"": false}","{""PHASE"": false}"
MB015,flux,es,5,2,0.4,"{""action camera"": false, ""cycling helmet"": true}","{""action camera=orange"": false, ""cycling helmet=white"": true}","{""PHASE"": false}"
MB016,sd15,es,5,0,0.0,"{""smart speaker"": false, ""digital clock"": false}","{""smart speaker=white"": false, ""digital clock=black"": false}","{""QUBIT"": false}"
MB016,flux,es,5,2,0.4,"{""smart speaker"": false, ""digital clock"": false}","{""smart speaker=white"": true, ""digital clock=black"": true}","{""QUBIT"": false}"
MB017,sd15,es,5,0,0.0,"{""VR headset"": false, ""motion controllers"": false}","{""VR headset=white"": false, ""motion controllers=black"": false}","{""RADIUS"": false}"
MB017,flux,es,5,2,0.4,"{""VR headset"": true, ""motion controllers"": false}","{""VR headset=white"": true, ""motion controllers=black"": false}","{""RADIUS"": false}"
MB018,sd15,es,5,2,0.4,"{""curved monitor"": true, ""keyboard"": false}","{""curved monitor=black"": true, ""keyboard=silver"": false}","{""SPARK"": false}"
MB018,flux,es,5,4,0.8,"{""curved monitor"": true, ""keyboard"": true}","{""curved monitor=black"": true, ""keyboard=silver"": false}","{""SPARK"": true}"
MB019,sd15,es,5,1,0.2,"{""drone"": true, ""remote control"": false}","{""drone=black"": false, ""remote control=gray"": false}","{""VORTA"": false}"
MB019,flux,es,5,3,0.6,"{""drone"": true, ""remote control"": true}","{""drone=black"": true, ""remote control=gray"": false}","{""VORTA"": false}"
MB020,sd15,es,5,1,0.2,"{""e-reader"": false, ""reading glasses"": false}","{""e-reader=white"": true, ""reading glasses=black"": false}","{""RIVOX"": false}"
MB020,flux,es,5,5,1.0,"{""e-reader"": true, ""reading glasses"": true}","{""e-reader=white"": true, ""reading glasses=black"": true}","{""RIVOX"": true}"
MB021,sd15,es,5,1,0.2,"{""USB hub"": false, ""laptop"": false}","{""USB hub=gray"": true, ""laptop=silver"": false}","{""WAVE"": false}"
MB021,flux,es,5,4,0.8,"{""USB hub"": false, ""laptop"": true}","{""USB hub=gray"": true, ""laptop=silver"": true}","{""WAVE"": true}"
MB022,sd15,es,5,4,0.8,"{""gaming headset"": true, ""headphone stand"": true}","{""gaming headset=black"": true, ""headphone stand=white"": true}","{""XENON"": false}"
MB022,flux,es,5,5,1.0,"{""gaming headset"": true, ""headphone stand"": true}","{""gaming headset=black"": true, ""headphone stand=white"": true}","{""XENON"": true}"
MB023,sd15,es,5,0,0.0,"{""fitness tracker"": false, ""smartphone"": false}","{""fitness tracker=black"": false, ""smartphone=white"": false}","{""ZETA"": false}"
MB023,flux,es,5,5,1.0,"{""fitness tracker"": true, ""smartphone"": true}","{""fitness tracker=black"": true, ""smartphone=white"": true}","{""ZETA"": true}"
MB024,sd15,es,5,3,0.6,"{""portable projector"": true, ""remote control"": true}","{""portable projector=white"": true, ""remote control=black"": false}","{""AXON"": false}"
MB024,flux,es,5,3,0.6,"{""portable projector"": true, ""remote control"": false}","{""portable projector=white"": true, ""remote control=black"": false}","{""AXON"": true}"
MB025,sd15,es,5,3,0.6,"{""smart glasses"": false, ""glasses case"": true}","{""smart glasses=rose gold"": true, ""glasses case=black"": true}","{""BREEZE"": false}"
MB025,flux,es,5,4,0.8,"{""smart glasses"": false, ""glasses case"": true}","{""smart glasses=rose gold"": true, ""glasses case=black"": true}","{""BREEZE"": true}"
MB026,sd15,es,5,3,0.6,"{""portable SSD"": true, ""USB cable"": true}","{""portable SSD=silver"": true, ""USB cable=blue"": false}","{""CREST"": false}"
MB026,flux,es,5,4,0.8,"{""portable SSD"": true, ""USB cable"": true}","{""portable SSD=silver"": false, ""USB cable=blue"": true}","{""CREST"": true}"
MB027,sd15,es,5,1,0.2,"{""wireless charging pad"": false, ""smartphone"": false}","{""wireless charging pad=white"": true, ""smartphone=black"": false}","{""DAWN"": false}"
MB027,flux,es,5,4,0.8,"{""wireless charging pad"": true, ""smartphone"": true}","{""wireless charging pad=white"": true, ""smartphone=black"": true}","{""DAWN"": false}"
MB028,sd15,es,5,0,0.0,"{""smart lock"": false, ""door handle"": false}","{""smart lock=black"": false, ""door handle=silver"": false}","{""NYRIC"": false}"
MB028,flux,es,5,2,0.4,"{""smart lock"": false, ""door handle"": false}","{""smart lock=black"": true, ""door handle=silver"": false}","{""NYRIC"": true}"
MB029,sd15,es,5,4,0.8,"{""WiFi router"": true, ""ethernet cable"": true}","{""WiFi router=white"": true, ""ethernet cable=yellow"": true}","{""FUSE"": false}"
MB029,flux,es,5,5,1.0,"{""WiFi router"": true, ""ethernet cable"": true}","{""WiFi router=white"": true, ""ethernet cable=yellow"": true}","{""FUSE"": true}"
MB030,sd15,es,5,2,0.4,"{""gaming mouse"": false, ""mousepad"": false}","{""gaming mouse=black"": true, ""mousepad=red"": true}","{""GRID"": false}"
MB030,flux,es,5,4,0.8,"{""gaming mouse"": true, ""mousepad"": true}","{""gaming mouse=black"": true, ""mousepad=red"": true}","{""GRID"": false}"
MB031,sd15,es,5,1,0.2,"{""juice bottle"": false, ""ceramic cup"": false}","{""juice bottle=orange"": true, ""ceramic cup=white"": false}","{""ZEST"": false}"
MB031,flux,es,5,4,0.8,"{""juice bottle"": false, ""ceramic cup"": true}","{""juice bottle=orange"": true, ""ceramic cup=white"": true}","{""ZEST"": true}"
MB032,sd15,es,5,3,0.6,"{""coffee bag"": true, ""espresso cup"": true}","{""coffee bag=brown"": true, ""espresso cup=black"": false}","{""PURE"": false}"
MB032,flux,es,5,5,1.0,"{""coffee bag"": true, ""espresso cup"": true}","{""coffee bag=brown"": true, ""espresso cup=black"": true}","{""PURE"": true}"
MB033,sd15,es,5,0,0.0,"{""cereal box"": false, ""milk carton"": false}","{""cereal box=yellow"": false, ""milk carton=white"": false}","{""BLOOM"": false}"
MB033,flux,es,5,4,0.8,"{""cereal box"": true, ""milk carton"": true}","{""cereal box=yellow"": true, ""milk carton=white"": false}","{""BLOOM"": true}"
MB034,sd15,es,5,3,0.6,"{""hot sauce bottle"": true, ""cutting board"": false}","{""hot sauce bottle=red"": true, ""cutting board=brown"": true}","{""GROVE"": false}"
MB034,flux,es,5,4,0.8,"{""hot sauce bottle"": true, ""cutting board"": true}","{""hot sauce bottle=red"": false, ""cutting board=brown"": true}","{""GROVE"": true}"
MB035,sd15,es,5,2,0.4,"{""wine bottle"": true, ""grapes"": false}","{""wine bottle=green"": true, ""grapes=purple"": false}","{""FRESH"": false}"
MB035,flux,es,5,3,0.6,"{""wine bottle"": true, ""grapes"": true}","{""wine bottle=green"": true, ""grapes=purple"": false}","{""FRESH"": false}"
MB036,sd15,es,5,2,0.4,"{""tea box"": false, ""teacup"": true}","{""tea box=teal"": false, ""teacup=white"": true}","{""CRISP"": false}"
MB036,flux,es,5,2,0.4,"{""tea box"": false, ""teacup"": true}","{""tea box=teal"": false, ""teacup=white"": false}","{""CRISP"": true}"
MB037,sd15,es,5,0,0.0,"{""energy drink can"": false, ""dumbbell"": false}","{""energy drink can=black"": false, ""dumbbell=silver"": false}","{""BOLD"": false}"
MB037,flux,es,5,0,0.0,"{""energy drink can"": false, ""dumbbell"": false}","{""energy drink can=black"": false, ""dumbbell=silver"": false}","{""BOLD"": false}"
MB038,sd15,es,5,4,0.8,"{""water bottle"": true, ""lemon"": true}","{""water bottle=blue"": true, ""lemon=yellow"": true}","{""MIST"": false}"
MB038,flux,es,5,5,1.0,"{""water bottle"": true, ""lemon"": true}","{""water bottle=blue"": true, ""lemon=yellow"": true}","{""MIST"": true}"
MB039,sd15,es,5,3,0.6,"{""yogurt container"": true, ""strawberries"": true}","{""yogurt container=white"": false, ""strawberries=red"": true}","{""GLOW"": false}"
MB039,flux,es,5,5,1.0,"{""yogurt container"": true, ""strawberries"": true}","{""yogurt container=white"": true, ""strawberries=red"": true}","{""GLOW"": true}"
MB040,sd15,es,5,0,0.0,"{""cookie tin"": false, ""glass of milk"": false}","{""cookie tin=red"": false, ""glass of milk=white"": false}","{""PETAL"": false}"
MB040,flux,es,5,1,0.2,"{""cookie tin"": false, ""glass of milk"": false}","{""cookie tin=red"": false, ""glass of milk=white"": false}","{""PETAL"": true}"
MB041,sd15,es,5,2,0.4,"{""soda can"": true, ""ice bucket"": false}","{""soda can=blue"": true, ""ice bucket=silver"": false}","{""QUENCH"": false}"
MB041,flux,es,5,1,0.2,"{""soda can"": false, ""ice bucket"": false}","{""soda can=blue"": false, ""ice bucket=silver"": true}","{""QUENCH"": false}"
MB042,sd15,es,5,1,0.2,"{""protein powder jar"": false, ""shaker bottle"": false}","{""protein powder jar=black"": true, ""shaker bottle=white"": false}","{""RIPPLE"": false}"
MB042,flux,es,5,3,0.6,"{""protein powder jar"": true, ""shaker bottle"": false}","{""protein powder jar=black"": true, ""shaker bottle=white"": true}","{""RIPPLE"": false}"
MB043,sd15,es,5,2,0.4,"{""olive oil bottle"": true, ""garlic bulb"": false}","{""olive oil bottle=green"": true, ""garlic bulb=white"": false}","{""SWAY"": false}"
MB043,flux,es,5,1,0.2,"{""olive oil bottle"": false, ""garlic bulb"": false}","{""olive oil bottle=green"": true, ""garlic bulb=white"": false}","{""SWAY"": false}"
MB044,sd15,es,5,0,0.0,"{""granola bar"": false, ""banana"": false}","{""granola bar=brown"": false, ""banana=yellow"": false}","{""TEMPO"": false}"
MB044,flux,es,5,2,0.4,"{""granola bar"": true, ""banana"": false}","{""granola bar=brown"": false, ""banana=yellow"": false}","{""TEMPO"": true}"
MB045,sd15,es,5,2,0.4,"{""cold brew coffee bottle"": true, ""metal straw"": false}","{""cold brew coffee bottle=brown"": false, ""metal straw=silver"": true}","{""UMBER"": false}"
MB045,flux,es,5,1,0.2,"{""cold brew coffee bottle"": true, ""metal straw"": false}","{""cold brew coffee bottle=brown"": false, ""metal straw=silver"": false}","{""UMBER"": false}"
MB046,sd15,es,5,0,0.0,"{""sparkling water can"": false, ""lime"": false}","{""sparkling water can=blue"": false, ""lime=green"": false}","{""VERDE"": false}"
MB046,flux,es,5,3,0.6,"{""sparkling water can"": false, ""lime"": true}","{""sparkling water can=blue"": false, ""lime=green"": true}","{""VERDE"": true}"
MB047,sd15,es,5,3,0.6,"{""honey jar"": true, ""toast"": true}","{""honey jar=amber"": true, ""toast=brown"": false}","{""WARM"": false}"
MB047,flux,es,5,4,0.8,"{""honey jar"": true, ""toast"": true}","{""honey jar=amber"": true, ""toast=brown"": true}","{""WARM"": false}"
MB048,sd15,es,5,1,0.2,"{""smoothie bottle"": false, ""berries"": false}","{""smoothie bottle=purple"": false, ""berries=red"": true}","{""XTRA"": false}"
